DATE,AVE_TEMP,AVE_RH,TOT_PREC,MIN_TEMP,MIN_TEMT,MIN_RH,MIN_RHT,MAX_WS,MAX_WST,MAX_TEMP,MAX_TEMT,MAX_RH,MAX_RHT,MAX_GSW,MAX_GSWT,MAX_DSW,MAX_DSWT,MAX_NETR,MAX_NETT,MAX_GPAR,MAX_GPAT,MAX_DPAR,MAX_DPAT,TOT_GSW,TOT_DSW,TOT_GPAR,TOT_DPAR,POT_PAR,POT_SW,KT_PAR,KT_SW,MIN_NETR,TOT_NETR,AVE_BP,AVE_SWS,AVE_RWD,AVE_RWS,WD_SD
2/1/2002,1.3,89,6.4,-0.3,0,50,2145,13.2,2047,5.2,2044,97,1550,106,1004,103,1004,,,233.7,1004,205.9,1004,1268,1268,2.78,2.78,29.29,1.70E+04,9,8,,,747,2.026,249.4,0.567,68.73
2/2/2002,-2.8,49,0,-9.8,2327,27,1524,14.4,614,2.3,1317,84,2332,572,1235,125,1226,,,1091,1216,848,1342,1.20E+04,1750,22.39,9.8,29.63,1.70E+04,76,71,,,756,3.062,323.9,2.366,38.62
2/3/2002,-2.5,62,0,-10.3,658,33,1329,11.3,1400,5.2,1328,92,715,546,1158,123,1359,,,1050,1221,873,1332,1.10E+04,2313,21.03,8.9,29.97,1.70E+04,70,65,,,753,2.512,163.4,1.985,37.12
2/4/2002,-1.3,66,0,-6.5,706,35,1337,11.3,2228,5.1,1222,92,740,659,1214,249,1320,,,1264,1214,466,1320,9644,4227,18.41,8.34,30.33,1.70E+04,61,56,,,745,1.753,349.1,0.864,57.69
2/5/2002,-5.4,49,0,-12,609,28,1255,10.5,2244,-0.1,1458,70,628,682,1242,301,1231,,,1388,1242,862,1412,1.10E+04,3426,21.44,9.7,30.69,1.70E+04,70,64,,,752,2.907,299.1,2.127,41.95
2/6/2002,-0.9,59,0,-6.2,717,33,1511,7.7,1136,4.8,1510,87,721,697,1159,208,1159,,,1370,1159,720,1427,1.10E+04,2894,21.85,10.33,31.05,1.80E+04,70,62,,,753,1.986,239.9,0.603,67.58
2/7/2002,1.4,63,0,-5.7,2308,38,1427,5.7,1131,8.3,1423,94,2318,651,1333,324,1328,,,1350,1331,987,1405,7155,4972,14.95,14.31,31.42,1.80E+04,48,40,,,747,1.891,156.2,1.484,37.55
2/8/2002,1,64,0,-8,640,29,1522,6.9,1136,10.6,1503,95,131,566,1146,63,1013,,,1124,1146,899,1341,1.30E+04,2072,24.71,11.31,31.8,1.80E+04,78,70,,,749,1.787,234.9,0.537,67.74
2/9/2002,-0.1,57,0,-7.5,2331,27,1515,7.7,951,5.9,1505,82,2353,585,1158,139,1431,,,1148,1250,939,1335,1.30E+04,2575,24.97,11.11,32.18,1.80E+04,78,70,,,761,1.981,2.989,1.167,51.92
2/10/2002,3.8,84,6.4,-7.1,21,63,1220,10.5,1902,11.4,2336,95,2113,776,1206,356,1201,,,1578,1206,671.9,1201,3251,3143,6.98,6.24,32.57,1.80E+04,21,18,,,756,3.216,143.7,2.896,25.54
2/11/2002,-1.4,76,5.1,-11.8,2323,48,1644,16.4,907,11.2,10,95,806,729,1317,432,1215,,,1254,1248,999,1319,8393,4227,14.99,7.55,32.96,1.90E+04,45,45,,,746,2.671,342.7,1.81,46
2/12/2002,-2.9,56,0,-12.8,124,34,1232,11.3,1249,3.4,1443,87,154,662,1223,280,1028,,,1331,1224,509,1028,8259,5984,16.5,10.73,33.36,1.90E+04,49,44,,,748,2.731,181.4,2.285,32.74
2/13/2002,-2.8,53,0,-11.5,2359,26,1525,13.6,36,2,38,94,215,752,1227,199,1226,,,1441,1226,322.1,1226,1.40E+04,2445,26.68,4.6,33.76,1.90E+04,79,73,,,752,2.77,307.7,1.907,45.21
2/14/2002,-4.7,53,0,-14.9,549,21,1456,7.7,1349,5,1534,89,654,650,1349,186,1349,,,1275,1348,310.9,1349,1.40E+04,2306,27.38,4.94,34.16,1.90E+04,80,73,,,759,2.436,170,1.756,42.81
2/15/2002,2.5,53,0,-4.4,618,44,144,10.1,1208,7,1428,69,737,457,1022,304,1235,,,900,1124,497.6,1236,8368,6518,16.7,10.74,34.57,2.00E+04,48,43,,,753,2.965,166.2,2.717,23.41
2/16/2002,6,52,0,1,2318,25,1357,8.9,1355,13.1,1356,73,2320,744,1208,240,1209,,,1458,1205,500.2,1459,1.10E+04,4110,21.53,8.61,34.99,2.00E+04,62,55,,,745,2.049,189.5,0.506,70.3
2/17/2002,1.7,75,6.4,-2.1,2327,41,1548,10.9,2050,6.2,1342,97,1124,809,1254,381,1144,,,1513,1254,726,1406,5971,4719,10.81,8.39,35.4,2.00E+04,31,30,,,744,2.489,356.9,1.262,56.87
2/18/2002,-2,53,0,-7.6,2358,26,1436,12.1,102,4.3,1450,83,2357,641,1215,67,1317,,,1230,1203,770,1422,1.50E+04,2084,28.31,10,35.83,2.00E+04,79,73,,,756,2.746,355.6,2.157,37.52
2/19/2002,-0.5,55,0,-11,645,17,1602,5.3,1911,10.8,1453,92,655,640,1227,153,1318,,,1259,1226,263.3,1318,1.40E+04,3073,26.68,5.45,36.25,2.00E+04,74,68,,,756,1.495,126,0.681,59.76
2/20/2002,8.5,54,3.8,0.7,201,31,959,11.7,1605,14.5,1407,93,2359,435,1405,322,1247,,,888,1405,581.4,1247,6473,6354,13.55,11.55,36.68,2.10E+04,37,31,,,750,3.21,147.9,2.838,27.57
2/21/2002,10.7,72,0.5,4.7,2349,35,1545,10.9,1707,17,1432,96,830,806,1059,354,1144,,,1635,1059,652.6,1144,8552,5539,17.61,10.51,37.11,2.10E+04,47,41,,,745,2.91,227.1,1.649,53.32
2/22/2002,5.4,59,0,1.2,2359,45,1428,9.3,1120,9.2,1130,76,20,869,1143,313,1135,,,1748,1138,560.3,1135,7615,6008,15.38,10.94,37.55,2.10E+04,41,36,,,747,3.034,276.6,2.453,35.44
2/23/2002,0.2,58,0,-6.2,700,31,1400,7.7,1114,6.5,1453,90,705,660,1219,66,955,,,1277,1205,145.2,927,1.60E+04,2126,29.86,4.6,37.99,2.10E+04,79,73,,,752,1.834,353.8,1.338,42.12
2/24/2002,0.3,59,0,-8.7,659,23,1553,5.7,1323,9.8,1544,92,648,656,1208,58,1250,,,1305,1210,122.1,1249,1.60E+04,1999,30.75,4.25,38.43,2.20E+04,80,73,,,756,1.627,186.2,0.411,70
2/25/2002,5.5,60,0,-0.9,418,27,1414,11.7,1213,13.8,1412,86,507,749,1045,306,1046,,,1564,1045,545.8,1046,1.20E+04,6153,24.75,11.31,38.87,2.20E+04,64,55,,,754,2.942,163.6,2.684,23.99
2/26/2002,9.3,67,0,1,430,30,1448,12.5,1411,18.5,1453,94,711,632,1202,139,904,,,1267,1205,295.7,904,1.40E+04,3571,27.51,7.85,39.31,2.20E+04,70,62,,,744,3.602,152.6,3.126,29.44
2/27/2002,1.9,73,1.3,-4,2358,48,1621,11.7,17,8.5,0,94,1046,665,1428,293,1413,,,1329,1428,514.8,1412,4812,4250,9.99,7.88,39.77,2.20E+04,25,21,,,739,2.722,269.9,1.904,44.41
2/28/2002,-2.6,46,0,-7.7,2338,24,1518,12.5,611,3.9,1431,76,2341,693,1218,66,1408,,,1332,1218,138,1408,1.70E+04,2082,31.98,4.47,40.22,2.30E+04,80,73,,,748,3.427,293.7,2.443,43.42
3/1/2002,-1,52,0,-8.5,107,25,1429,10.9,1314,7.9,1427,79,108,819,1204,251,1313,,,1591,1204,454.7,1313,1.60E+04,3637,30.98,7.59,40.67,2.30E+04,76,69,,,759,2.405,221.7,0.918,63.7
3/2/2002,1.1,71,1.5,-9,618,35,1140,12.5,2311,8.7,1444,91,2359,409,1404,331,1323,,,832,1403,631.6,1323,8130,8067,16.7,15.25,41.12,2.30E+04,41,35,,,762,3.274,139.9,2.858,28.88
3/3/2002,11.4,76,8.6,3.4,2358,36,2044,14.4,231,17.7,1140,95,823,649,1137,421,1049,,,1388,1137,787,1049,7029,6555,15.12,12.75,41.58,2.40E+04,36,30,,,742,4.125,165.6,2.176,55.68
3/4/2002,-2,49,0,-9.2,2250,27,1316,9.3,123,3.5,2,73,2240,1000,1215,345,1214,,,1941,1214,621.8,1214,1.10E+04,6555,20.94,11.98,42.03,2.40E+04,50,45,,,748,2.496,319.2,2.161,29.66
3/5/2002,-4.9,46,0,-10.3,646,24,1302,9.7,1522,1.1,1351,69,4,781,1223,209,1434,,,1489,1223,369.6,1434,1.60E+04,4391,30.72,8.61,42.49,2.40E+04,72,67,,,757,2.795,252.7,2.038,42.16
3/6/2002,4.1,46,0,-4.1,522,27,1621,11.3,1356,13.1,1610,74,2353,760,1259,304,1113,,,1585,1259,572.9,1113,1.10E+04,5723,22.31,11.02,42.95,2.40E+04,52,45,,,755,2.566,189.5,1.832,43.31
3/7/2002,4.1,65,0,-4.9,609,30,1521,5.7,1800,14.8,1541,91,613,691,1250,359,1145,,,1368,1250,668.6,1145,1.40E+04,7299,27.91,14.38,43.41,2.50E+04,64,57,,,757,1.444,347.8,0.621,61.16
3/8/2002,5.8,73,0,-4.1,606,34,1524,7.7,1632,16.3,1315,95,626,702,1102,301,1344,,,1422,1106,559.6,1344,1.40E+04,6437,28.65,13.01,43.87,2.50E+04,65,57,,,762,2.401,131.4,1.842,39.08
3/9/2002,13.2,76,0,5.9,43,47,1454,18.4,2351,19.9,1338,94,450,892,1150,423,1102,,,2006,1149,806,1101,9502,8351,20.17,15.95,44.33,2.50E+04,46,38,,,757,4.139,159.9,3.724,25.64
3/10/2002,3.4,49,4.1,-5.2,2239,21,1320,17.2,1220,15.4,137,90,306,970,1249,337,1239,,,1878,1249,607.4,1239,1.50E+04,6114,28.56,11.36,44.79,2.50E+04,64,58,,,749,5.614,269,4.406,37.58
3/11/2002,-1.6,41,0,-7,448,26,1438,8.9,533,4.6,1508,57,448,820,1135,322,1340,,,1612,1135,589.4,1340,1.60E+04,5913,31.55,11.36,45.25,2.60E+04,70,62,,,758,2.783,263.8,1.729,49.85
3/12/2002,1.5,82,0,-4,2359,49,1236,5.3,1306,6.7,1236,96,2307,213,1639,182,1235,,,428.4,1235,365,1235,1359,1325,2.94,2.69,45.71,2.60E+04,6,5,,,755,1.363,139.7,0.722,55.55
3/13/2002,1.3,92,0.5,-5.2,427,69,1212,3.7,1152,6.7,1217,97,2353,268,1007,248,1007,167,1007,555.1,1007,473.9,1007,3138,3138,7.21,7.17,46.18,2.60E+04,16,12,-15,1666,750,0.985,345.2,0.247,70.1
3/14/2002,8.4,67,0.5,1.5,2350,23,1552,6.1,1028,17.9,1507,97,705,734,1126,263,917,480,1313,1474,1126,498.3,917,1.60E+04,3799,33.02,7.56,46.64,2.60E+04,71,62,-57,7799,750,1.522,322.4,0.577,63.83
3/15/2002,9.8,75,0,-0.5,330,59,1517,8.5,1204,17.2,1518,92,2230,774,1341,433,1353,505,1346,1566,1346,809,1353,8042,7421,16.93,14.19,47.1,2.70E+04,36,30,-51,3883,750,2.737,140.8,2.197,36
3/16/2002,6.9,78,6.4,-3.4,2357,49,1515,12.5,1544,12.1,145,96,801,776,1424,356,1351,484,1424,1531,1424,673.8,1351,6188,4450,12.87,8.82,47.56,2.70E+04,27,23,-83,1679,751,2.5,3.395,1.816,42.37
3/17/2002,0.4,58,0,-6.3,518,32,1247,8.5,26,6.9,1410,83,521,827,1145,375,1210,487,1145,1607,1145,683.2,1212,1.30E+04,8704,26.45,16.23,48.02,2.70E+04,55,49,-83,5125,762,1.751,359.9,0.841,58.38
3/18/2002,0.4,89,5.6,-0.7,626,57,2,7.7,229,2.2,0,97,2353,150,1205,150,1113,51,1051,343.2,1144,343.2,1051,2120,2120,4.79,4.79,48.48,2.70E+04,10,8,-76,-164,758,1.897,129.8,1.249,47.35
3/19/2002,2.7,77,0,0,8,46,1400,6.5,1029,7.9,1358,97,332,925,1313,402,1233,598,1313,1863,1318,754,1211,1.10E+04,9301,22.1,17.28,48.93,2.80E+04,45,39,-52,5615,759,1.535,59.4,0.73,58.66
3/20/2002,1.1,91,12.7,-0.4,2358,82,148,10.5,1321,2.4,334,97,2358,104,849,102,1310,66,1410,250.8,1318,235,1310,1986,1986,4.99,4.94,49.39,2.80E+04,10,7,-35,796,753,2.776,123,1.792,48.21
3/21/2002,4.2,69,0.5,-3.2,2359,27,1658,16,1914,13.1,1653,97,146,901,1024,269,1023,600,1023,1776,1023,508.9,1023,2.00E+04,3916,39.74,8.31,49.85,2.80E+04,80,71,-28,1.00E+04,746,2.589,273.8,1.262,57.98
3/22/2002,-4.7,45,0,-10.1,621,24,1518,13.6,1031,0.4,1254,70,15,997,1231,352,1236,629,1231,1917,1231,617.2,1236,1.70E+04,6584,33.28,12.09,50.3,2.80E+04,66,61,-88,6121,748,3.93,303.6,3.155,35.98
3/23/2002,0.6,45,0,-8.2,524,24,1621,12.9,1523,8.3,1603,72,203,960,1108,407,1142,618,1108,1873,1107,747,1142,1.60E+04,8890,31.45,16.63,50.75,2.90E+04,62,56,-81,5920,748,3.712,215.9,3.324,26.18
3/24/2002,4.4,51,0,-2.7,421,29,1451,8.1,1101,11.7,1450,88,436,940,1144,318,1256,582,1054,1837,1144,606.6,1030,1.40E+04,8498,27.94,16.3,51.2,2.90E+04,55,48,-59,6477,751,2.024,292.1,1.064,55.78
3/25/2002,1.5,64,4.1,-2,2351,29,1313,8.5,311,7.2,1313,96,2353,807,1309,420,1200,491,1310,1705,1309,795,1200,1.00E+04,8420,21.29,16.18,51.65,2.90E+04,41,35,-13,5686,758,2.095,0.8,1.536,41.84
3/26/2002,0.3,91,12.7,-2,17,77,1045,13.2,2159,2.1,2353,97,2238,86,1126,86,1127,49,1127,190.8,1127,190.8,1127,1118,1118,2.15,2.15,52.1,2.90E+04,4,4,-38,87,756,1.817,79.6,0.607,66.11
3/27/2002,4.8,77,2.3,1.2,2015,48,1258,9.7,2039,10.7,1256,97,1,1109,1142,420,1141,679,1142,2258,1142,795,1141,1.10E+04,7769,21.95,14.63,52.54,3.00E+04,42,36,-62,5866,749,2.321,348.2,1.265,54.64
3/28/2002,4,58,0,-4.5,557,21,1643,7.7,1444,13.6,1531,95,643,853,1128,108,1126,504,1126,1719,1129,223.7,1126,2.20E+04,3016,43.32,6.02,52.99,3.00E+04,82,73,-79,9226,752,1.73,340,0.265,74.5
3/29/2002,6.8,58,0,-4.3,520,26,1118,11.7,1815,17.7,1455,92,539,1080,1212,472,1209,698,1212,2250,1212,856,1209,1.80E+04,8366,37,15,53.42,3.00E+04,69,60,-63,8460,752,3.096,158.6,2.571,33.35
3/30/2002,12.2,61,3.3,6.7,2201,24,1549,8.9,109,19.2,1401,92,255,1063,1154,502,1100,691,1155,2159,1153,977,1100,1.30E+04,8591,26.89,14.34,53.86,3.00E+04,50,43,-47,6740,748,2.511,187.9,0.728,68.25
3/31/2002,11.7,48,3.3,6.4,601,28,920,6.1,2254,18.1,1305,92,2359,944,1121,535,1304,602,1121,2053,1157,887,1256,1.20E+04,8836,25.75,17.04,54.3,3.10E+04,47,40,-31,6393,751,1.722,145.1,0.361,72
4/1/2002,7.7,68,2.5,2.3,2140,32,1707,13.6,1413,15.1,1214,96,700,1101,1302,394,1103,711,1212,2328,1216,773,1103,1.10E+04,7421,22.34,13.97,54.73,3.10E+04,41,35,-79,4678,745,2.748,295.3,2.199,36.2
4/2/2002,6.8,53,0,-2.6,435,28,1539,9.3,1707,15.3,1534,85,527,1047,1202,488,1201,674,1204,2176,1202,902,1201,1.40E+04,8104,29.33,15.85,55.16,3.10E+04,53,46,-76,5711,751,2.642,172,1.577,51.42
4/3/2002,10.8,78,10.7,0.4,2152,47,1041,9.3,916,22.4,1036,94,2351,909,1039,368,1038,610,1028,1857,1039,748,1026,6757,5473,14.51,11.11,55.59,3.10E+04,26,21,-65,2975,747,2.885,209.6,1.049,64.61
4/4/2002,2.9,58,0,-3.5,2340,27,1434,8.9,1122,9.6,1530,95,136,1057,1047,279,1046,695,1045,2088,1047,527.4,1032,2.30E+04,4830,45.62,9.65,56.01,3.20E+04,81,74,-82,1.10E+04,755,2.289,310.8,1.69,41.45
4/5/2002,-0.8,63,0,-8,539,33,1430,6.5,1629,5.1,1429,92,620,1109,1156,431,1153,723,1042,2247,1156,787,1153,1.20E+04,8510,23.62,15.84,56.43,3.20E+04,42,38,-73,3523,755,1.59,348.4,0.508,66.82
4/6/2002,0.4,55,0,-6.6,115,24,1633,10.1,1420,8.4,1345,94,121,1097,1152,359,1130,751,1152,2149,1151,662.7,1130,1.60E+04,8375,31.06,15.31,56.85,3.20E+04,55,50,-88,6263,754,2.226,333.3,1.63,41.94
4/7/2002,1.6,43,0,-10.2,533,18,1702,7.7,2158,10.1,1547,86,536,855,1210,258,1452,524,1123,1709,1123,446.8,1350,2.20E+04,6070,43.37,11.78,57.26,3.20E+04,76,67,-75,9485,759,2.189,172.2,1.298,51.67
4/8/2002,8.4,56,0,3.8,545,47,1303,7.3,2016,12.8,1654,72,2354,592,1109,372,1112,369,1109,1248,1108,723,1113,7100,7100,15.53,14.64,57.67,3.30E+04,27,22,-42,3456,758,2.89,161.9,2.648,23.44
4/9/2002,16.7,70,0,10.2,311,37,1243,10.9,2007,26.3,1249,93,2342,1023,1242,426,1134,705,1242,2159,1242,828,1135,1.20E+04,8832,25.46,17.63,58.08,3.30E+04,44,36,-39,6941,753,3.642,192.1,2.961,35.03
4/10/2002,10.7,56,4.3,2.4,2355,27,1607,10.1,1103,17.2,1605,93,126,866,1156,97,1344,549,1146,1745,1151,178.2,722,2.40E+04,3560,47.9,7.12,58.48,3.30E+04,82,72,-77,1.20E+04,760,2.435,356.6,1.928,36.95
4/11/2002,9.1,53,0,-0.5,452,26,1504,8.5,1140,18.8,1427,92,549,857,1206,253,1043,546,1206,1776,1206,496.9,1042,2.20E+04,6201,46.21,11.15,58.89,3.30E+04,78,67,-78,1.00E+04,765,2.454,147.1,1.798,41.89
4/12/2002,9.3,79,0,-2.2,502,41,1216,9.3,1111,18.6,1212,95,609,1194,1158,495,1230,707,1048,2604,1158,911,1231,1.40E+04,8711,29.74,17.65,59.28,3.40E+04,50,42,-66,7381,762,2.466,163.1,2.185,27.3
4/13/2002,16.5,86,5.1,12.9,120,58,1420,10.1,1420,23.3,1417,95,551,875,1414,590,1414,588,1414,1917,1414,963,1414,7029,7029,15.62,14.6,59.67,3.40E+04,26,21,-44,4473,755,2.663,174.2,2.392,25.86
4/14/2002,17.9,65,0,9.8,557,28,1500,9.7,1813,25.4,1634,95,329,1064,1205,542,1205,709,1207,2243,1222,1193,952,2.20E+04,1.10E+04,46.4,22.66,60.06,3.40E+04,77,66,-56,1.30E+04,752,2.44,182.4,1.139,59.15
4/15/2002,19.5,68,19.1,14.6,2102,28,1550,8.5,104,28,1536,95,435,1125,1214,397,953,759,1204,2399,1215,1788,952,1.70E+04,7486,35.23,15.95,60.45,3.40E+04,58,49,-49,9590,749,2.601,195.6,1.509,52.48
4/16/2002,22.9,60,0.5,12.1,502,27,1344,5.7,1512,32.6,1500,96,641,848,1146,111,1418,571,1159,1749,1202,246.8,1044,2.30E+04,4704,48.32,10.46,60.83,3.40E+04,79,68,-44,1.30E+04,752,1.726,146.1,0.733,61.44
4/17/2002,24.5,55,1,13.2,538,19,1600,9.3,1354,35.4,1336,94,544,895,1244,308,1308,618,1245,1857,1312,568,1308,2.20E+04,7335,44.72,15.4,61.2,3.50E+04,73,62,-44,1.20E+04,751,2.313,228,0.858,64.24
4/18/2002,23.1,61,0,14.3,530,19,1612,6.9,1423,33.2,1457,96,640,919,1144,247,849,623,1144,1922,1144,520,847,2.10E+04,6442,44.14,13.19,61.58,3.50E+04,72,61,-49,1.20E+04,751,1.659,146.1,0.502,67.63
