DATE,AVE_TEMP,AVE_RH,TOT_PREC,MIN_TEMP,MIN_TEMT,MIN_RH,MIN_RHT,MAX_WS,MAX_WST,MAX_TEMP,MAX_TEMT,MAX_RH,MAX_RHT,MAX_GSW,MAX_GSWT,MAX_DSW,MAX_DSWT,MAX_NETR,MAX_NETT,MAX_GPAR,MAX_GPAT,MAX_DPAR,MAX_DPAT,TOT_GSW,TOT_DSW,TOT_GPAR,TOT_DPAR,POT_PAR,POT_SW,KT_PAR,KT_SW,MIN_NETR,TOT_NETR,AVE_BP,AVE_SWS,AVE_RWD,AVE_RWS,WD_SD
1/15/2005,-5.7,64,0,-9.8,2353,39,1511,6.7,121,-2.6,1507,96,2358,398,1057,268,1232,125,1057,775,1100,536.4,1232,7039,5625,13.46,11.04,24.57,1.40E+04,55,51,-54,-666,767,1.578,343.9,0.988,49.52
1/16/2005,-6.2,81,0,-10.1,100,53,1244,6.4,2214,-2.7,1252,96,104,376,1248,256,1249,125,1248,741,1247,537.7,1249,3963,4000,8.75,8.65,24.78,1.40E+04,35,28,-35,157,762,1.505,350.2,1.316,28.69
1/17/2005,-7.6,68,1.3,-13.3,2156,37,1545,9.4,1228,-4,1323,91,105,618,1321,293,1255,87,1321,1157,1319,557.6,1255,7460,4914,13.87,9.52,25.01,1.40E+04,55,53,-53,-1.00E+03,755,2.569,337.2,2.368,22.62
1/18/2005,-15,47,0,-19.2,2359,25,1248,10.3,1248,-12.3,1511,69,2345,540,1205,69,1149,40,1244,1001,1151,446.1,911,1.10E+04,1836,20.4,5.25,25.24,1.40E+04,81,78,-77,-3.00E+03,762,2.263,342.7,2.006,27.3
1/19/2005,-12.2,78,1.3,-19.7,54,47,929,7.9,1431,-6.9,2343,93,2117,337,1015,252,1138,55,1010,675.1,1010,512.5,1205,4192,4201,8.95,8.41,25.48,1.40E+04,35,29,-47,-340,755,1.518,203.8,1.151,39.86
1/20/2005,-8.2,68,0,-13.8,549,38,1359,9.2,2357,-3.4,1431,95,609,620,1157,229,1200,50,1158,1148,1203,441.3,1237,8190,3778,15.23,7.55,25.73,1.50E+04,59,56,-67,-1.00E+03,747,1.848,342.1,1.028,53.93
1/21/2005,-15.9,48,0,-19.6,2359,33,1545,10.3,1149,-11.5,0,66,719,558,1158,69,1206,18,1201,1058,1125,379.6,850,1.20E+04,1824,21.47,4.94,25.99,1.50E+04,83,79,-78,-3.00E+03,754,2.362,354.6,2.168,23.18
1/22/2005,-16.7,76,8.4,-22.4,558,51,1145,7.2,2306,-10.8,1714,93,1649,283,1033,251,1034,48,1033,608.6,1031,495.8,1033,3120,3144,7.1,6.5,26.25,1.50E+04,27,21,-47,-686,751,1.81,349,1.316,42.31
1/23/2005,-13.1,73,8.9,-18.3,2357,54,1400,15.1,1943,-9.1,1410,91,434,661,1138,247,1031,18,1027,1251,1138,481.2,1028,9143,3894,17.64,7.82,26.52,1.50E+04,67,61,-69,-2.00E+03,745,4.243,342.8,3.897,23.16
1/24/2005,-13.5,61,0,-24.5,743,47,1739,7.4,1949,-7,1559,83,2356,638,1115,289,1203,45,1146,1177,1115,586.7,1203,7998,4123,15.42,9.03,26.8,1.50E+04,58,53,-56,-1.00E+03,749,1.563,263.5,0.759,58.07
1/25/2005,-8.1,57,0,-18.4,715,23,1606,7.5,1012,-2,1434,94,332,572,1200,84,911,37,1151,1061,1157,600.5,927,1.20E+04,2122,22.24,6.55,27.08,1.50E+04,82,79,-53,-620,745,1.281,340.4,0.264,72.2
1/26/2005,-6.8,79,3.3,-14.6,2357,37,33,12.1,2020,-2.3,1253,94,858,191,1246,178,1246,21,1244,424,1247,298,1246,2919,2968,6.46,4.73,27.38,1.50E+04,24,19,-36,-171,745,2.415,0.031,0.99,62.23
1/27/2005,-15.8,53,0,-19.2,752,34,1521,13.8,1206,-12.1,1517,69,1,596,1207,80,1159,9,1216,1138,1209,513,908,1.30E+04,1998,24,5.95,27.68,1.60E+04,87,81,-79,-3.00E+03,760,3.28,343.1,2.995,23.88
1/28/2005,-15.1,55,0,-20.7,548,28,1558,7.2,242,-7.8,1537,82,2352,587,1201,71,1251,19,1145,1106,1158,478.5,900,1.20E+04,1931,23.58,5.67,27.99,1.60E+04,84,79,-70,-2.00E+03,769,1.594,8.37,1.072,46.38
1/29/2005,-11.3,55,0,-23.4,506,26,1358,4,2345,-1.6,1538,85,254,616,1143,247,1345,47,1137,1116,1142,487.1,1344,1.10E+04,4546,20.61,10.3,28.3,1.60E+04,73,69,-28,-532,761,1.082,196.4,0.529,57.89
1/30/2005,-3.2,64,0,-6.9,659,30,1319,9,1238,1.3,1517,94,713,680,1230,303,1109,56,1230,1289,1229,595.3,1108,1.00E+04,6201,19.7,11.81,28.62,1.60E+04,69,64,-42,-897,753,1.882,340.1,1.272,46.1
1/31/2005,-6.5,65,0,-14.1,2350,32,1634,7.1,1514,-0.3,1440,94,800,585,1157,79,1137,44,1118,1115,1219,353,828,1.30E+04,2194,23.57,5.63,28.95,1.60E+04,81,80,-69,-2.00E+03,759,1.418,350.5,0.892,49.34
2/1/2005,-8.6,66,0,-18.5,617,25,1552,4.5,1618,3.1,1535,91,318,579,1220,81,1224,60,1122,1113,1215,313.9,820,1.30E+04,2231,23.8,5.55,29.29,1.70E+04,81,78,-66,-1.00E+03,761,1.08,213.3,0.135,75.8
2/2/2005,-7.8,69,0,-18.6,729,30,1537,10.8,1538,3.4,1601,92,445,611,1208,83,1013,62,1143,1118,1205,260.8,809,1.30E+04,2316,24.2,5.45,29.63,1.70E+04,82,80,-70,-1.00E+03,763,1.157,277,0.174,74.7
2/3/2005,-4.3,70,0,-15.1,433,43,1535,6.2,1532,5.1,1536,92,444,718,1044,345,1231,122,1044,1516,1218,678.2,1232,9568,5916,18.66,11.54,29.97,1.70E+04,62,56,-31,463,758,1.22,323,0.381,67.16
2/4/2005,2.2,57,0,-1.3,327,34,1553,8.9,1416,6.8,1528,93,333,656,1228,350,1132,108,1231,1339,1227,709,1139,9660,4618,19.37,9.64,30.33,1.70E+04,64,56,-50,346,756,2.023,348.2,1.883,21.35
2/5/2005,2.5,53,0,-1.3,502,38,1322,9.1,938,7.5,1438,79,2216,605,1212,84,1212,138,1213,1140,1158,203.1,1229,1.30E+04,2410,24.73,5.61,30.69,1.70E+04,81,76,-53,242,760,1.784,355.1,1.553,29.14
2/6/2005,1.3,70,0,-6.4,719,32,1506,8,1157,11.6,1508,95,726,609,1153,87,924,185,1130,1157,1212,204.4,1210,1.30E+04,2501,25.09,5.49,31.05,1.80E+04,81,76,-44,1750,764,1.138,277.2,0.194,73.8
2/7/2005,2.5,55,0,-6.7,724,10,1259,7.4,1049,12.8,1415,95,730,637,1142,296,1343,222,1221,1181,1140,577.3,1344,1.20E+04,5355,22.94,10.21,31.42,1.80E+04,73,70,-40,2552,758,1.252,192.1,0.772,50.18
2/8/2005,4.8,50,0,-0.9,2306,29,1320,10.3,1729,10,1317,88,2310,662,1314,348,1313,330,1314,1340,1313,682.9,1314,4416,4551,9.62,9.64,31.8,1.80E+04,30,25,-35,1949,751,1.34,195.5,0.97,42.57
2/9/2005,3.7,84,3.8,-0.6,328,70,1417,11.5,1752,7.7,1308,99,2357,363,1229,331,1235,197,1230,784,1229,672.3,1234,5059,5124,10.74,10.66,32.18,1.80E+04,33,28,-35,2684,748,0.95,261,0.266,68.71
2/10/2005,0.9,87,11.4,-3.2,2232,66,1627,8.5,1647,4.4,212,100,859,107,1439,105,1439,58,1439,262.8,1439,229.6,1439,1633,1759,4.31,3.77,32.57,1.80E+04,13,9,-25,601,738,2.001,338.8,1.765,27.85
2/11/2005,-1.5,49,0,-6.2,732,24,1321,13.2,1354,2.9,1334,76,9,658,1214,64,1207,313,1214,1209,1205,256.2,801,1.50E+04,1920,26.95,4.71,32.96,1.90E+04,82,79,-61,3513,741,3.177,313.7,2.83,26.75
2/12/2005,0.3,68,0,-2.9,15,51,1323,9.8,1326,4.2,1322,87,2056,789,1309,298,1302,424,1301,1442,1309,566.1,1337,8748,5954,16.77,11.55,33.36,1.90E+04,50,46,-47,2903,742,3.355,261.2,3.126,21.16
2/13/2005,-1,54,0,-5.1,2354,32,1527,9.2,947,2.5,1523,89,35,660,1200,69,1119,317,1202,1232,1153,167.2,1122,1.50E+04,2232,27.43,5.14,33.76,1.90E+04,81,77,-57,4070,753,1.906,337,1.649,29.74
2/14/2005,-0.8,81,5.1,-7.7,515,56,818,14.6,1709,7.6,2359,95,2339,240,1321,224,1321,142,1321,544.9,1321,492.4,1321,2399,2559,6.03,5.62,34.16,1.90E+04,18,12,-49,441,756,2.929,132.9,2.227,39.65
2/15/2005,6.9,79,1.3,0,2202,52,1510,11.2,27,10.9,1543,98,408,759,1053,335,1218,429,1053,1445,1052,665,1219,1.20E+04,5355,22.49,10.89,34.57,2.00E+04,65,60,-34,5282,750,2.244,214,0.944,61.66
2/16/2005,4.5,84,8.4,-2,2317,66,2144,15.1,1547,11.6,1306,98,104,773,1102,371,1101,456,1102,1510,1102,753,1102,5934,4724,11.86,9.53,34.99,2.00E+04,34,30,-53,2042,744,2.221,151.6,0.682,67.42
2/17/2005,-1.8,72,0,-6.3,700,43,1323,7.1,2250,3.2,1346,97,715,904,1240,327,1225,550,1226,1677,1226,620.5,1225,8852,4945,17.23,9.93,35.4,2.00E+04,49,44,-56,2583,745,1.323,342.9,0.665,57.12
2/18/2005,-5.3,51,0,-11.5,2349,29,1521,12.7,1508,-1.4,1250,73,641,887,1101,339,1311,493,1101,1643,1311,605.9,1311,1.10E+04,5285,21.69,10.2,35.83,2.00E+04,61,56,-61,2948,749,2.968,304.7,2.684,25.03
2/19/2005,-7.6,55,0,-12.9,613,32,1605,6.9,1148,-1.9,1557,76,513,703,1216,116,1313,340,1313,1347,1312,209.7,1312,1.60E+04,2358,30.15,5.2,36.25,2.00E+04,83,77,-61,4251,756,1.574,324.4,1.057,46.43
2/20/2005,-3.6,47,3.3,-8.9,547,23,1330,7.4,2222,-0.2,1529,93,2344,657,1128,343,1245,321,1139,1274,1110,645.1,1246,1.40E+04,5663,25.96,10.9,36.68,2.10E+04,71,65,-50,4548,759,1.664,9.53,0.354,71.9
2/21/2005,-2.7,89,4.3,-4.9,59,82,1428,8.1,517,-0.9,1601,93,154,138,1208,118,1208,10,1320,291.4,1207,190.5,1208,2592,2494,5.75,4,37.11,2.10E+04,15,12,-6,-64,751,1.763,94.2,1.146,47.92
2/22/2005,0.2,80,1.3,-2.9,636,52,1537,6.2,2214,4.2,1547,97,2356,784,1245,460,1158,137,1305,1528,1240,899,1206,1.00E+04,7542,20.94,14.94,37.55,2.10E+04,56,49,-40,1164,752,1.097,328.7,0.507,59.4
2/23/2005,-1.5,62,0,-6.9,2338,32,1534,8.1,1010,1.9,1315,99,253,913,1142,405,1059,263,1255,1774,1141,765,1059,1.60E+04,5423,28.58,10.7,37.99,2.10E+04,75,72,-57,1956,753,1.897,346.6,1.536,35.35
2/24/2005,-5.4,62,1.8,-9.4,655,31,1344,7.8,1059,-1.1,1355,94,2303,897,1201,489,1155,404,1212,1845,1200,910,1155,1.20E+04,7361,23.61,14.44,38.43,2.20E+04,61,54,-50,3280,756,1.492,34.38,0.945,49.04
2/25/2005,-5.6,77,0.8,-10.8,2335,50,1441,5.9,1325,-0.9,1454,95,631,910,1140,329,1246,208,1434,1639,1204,588.6,1246,1.40E+04,7051,22.13,9.12,38.87,2.20E+04,57,65,-49,1772,753,1.414,357.5,1.095,38.45
2/26/2005,-5.4,73,0,-14.7,624,38,1754,7.9,1738,3.1,1433,93,232,799,1258,348,1024,369,1342,1481,1258,703,1024,1.30E+04,6793,25.39,14.43,39.31,2.20E+04,65,60,-57,3491,753,1.772,289.8,0.574,66.61
2/27/2005,-4.7,58,0,-12.9,652,24,1902,7.4,1326,1.5,1525,94,624,759,1023,205,1022,391,1023,1443,1023,408.1,1022,1.80E+04,2871,33.63,6.15,39.77,2.20E+04,85,82,-57,6158,755,1.589,340,0.813,56.61
2/28/2005,-3.3,64,7.1,-8.4,124,27,1003,11.8,2300,0.8,1235,98,2354,540,927,342,1056,284,928,1062,926,684.2,1057,7472,7300,15.64,14.75,40.22,2.30E+04,39,33,-44,3115,747,1.689,66.56,0.93,54.32
3/1/2005,-2.2,93,13.2,-3.9,936,79,2340,13.1,218,0,2030,98,33,282,1338,277,1313,45,1220,599.9,1338,684.9,1228,3012,3767,7.51,9.72,40.67,2.30E+04,18,13,-145,-578,734,1.463,329,1.075,41.73
3/2/2005,-1.4,55,0,-5.8,2350,44,1409,13.1,1203,2.3,1414,67,1042,946,1137,494,1138,135,1137,1915,1319,916,1138,1.00E+04,7447,20.15,13.75,41.12,2.30E+04,49,45,-41,203,738,3.886,298.9,3.503,25.46
3/3/2005,-5,46,0,-9.9,708,29,1315,11.1,1654,-1.1,1515,62,518,843,1123,192,1320,103,1123,1631,1123,340.5,1123,1.90E+04,3797,35.01,7.46,41.58,2.40E+04,84,79,-67,-705,743,3.218,315.8,2.866,26.77
3/4/2005,-6.3,60,0,-18.4,649,32,1647,9.8,1156,1.4,1632,90,506,1037,1150,373,1150,181,1149,1955,1150,699.5,1149,1.90E+04,5361,34.7,10.16,42.03,2.40E+04,83,78,-47,221,747,1.964,268.7,0.891,59.87
3/5/2005,-5.1,62,0,-16.5,647,26,1549,6.8,1437,4.2,1548,91,420,788,1156,167,1206,137,1224,1480,1204,193.1,1252,1.90E+04,3594,35.99,6.26,42.49,2.40E+04,85,80,-60,766,747,1.38,349.2,0.309,71.3
3/6/2005,-1.4,70,0,-12.3,612,45,1156,8.9,1309,5.3,2255,92,420,551,903,373,1136,104,1517,1047,904,752,1135,8623,7429,17.55,15.38,42.95,2.40E+04,41,36,-36,835,743,2.202,231.1,1.174,55.35
3/7/2005,7.2,58,0,-1.1,527,35,1458,12.7,1158,13.7,1458,88,530,925,1247,570,1246,368,1247,1822,1246,887,1037,1.40E+04,9362,26.67,15.15,43.41,2.50E+04,61,56,-41,3969,739,2.65,163.6,1.982,40.66
3/8/2005,-2.2,79,12.7,-9.6,2340,52,126,13.8,1140,9.7,127,98,718,134,1333,124,1334,17,849,345.1,1333,284.1,1333,2278,2449,6.02,5.39,43.87,2.50E+04,14,9,-37,-185,730,3.423,340.9,2.059,51.12
3/9/2005,-8.6,46,0,-15.9,551,26,1614,13.6,405,-4.3,1604,73,37,977,1235,505,1201,145,1216,1872,1234,481.8,1244,2.00E+04,7362,38.45,8.93,44.33,2.50E+04,87,81,-78,-1.00E+03,741,3.611,296.5,3.25,25.62
3/10/2005,-7.5,57,0,-16.4,650,30,1310,9.2,1255,-1.9,1312,87,632,1106,1230,425,1125,193,1157,2197,1158,802,1126,1.70E+04,7348,32.5,14.17,44.79,2.50E+04,73,69,-55,-40,743,1.884,274.2,1.118,51.63
3/11/2005,-3,84,1.3,-9.9,47,67,358,8.9,1342,0.5,1444,99,2359,518,1056,424,1056,87,1056,1037,1056,832,1056,6445,6633,13.89,13.43,45.25,2.60E+04,31,25,-23,459,739,1.817,143.2,1.532,32.1
3/12/2005,-0.7,80,8.9,-7.7,2358,38,1653,8,1154,4.4,1603,100,504,949,1323,372,1301,128,1119,1637,1331,778,1225,9735,4343,18.4,10.26,45.71,2.60E+04,40,38,-194,-652,735,1.575,6.424,0.969,50.25
3/13/2005,-2.9,69,0,-11,607,39,1756,7.8,1340,3.8,1343,95,435,1059,1213,475,1128,249,1251,2019,1213,911,1127,1.60E+04,1.00E+04,29.54,20.55,46.18,2.60E+04,64,61,-57,1569,744,1.414,7.32,0.804,53.19
3/14/2005,-2.4,56,0,-10.9,614,32,1453,9.1,1628,3.4,1511,91,618,941,1206,180,1226,211,1237,1822,1226,363.7,1308,2.10E+04,3845,38.98,8.22,46.64,2.60E+04,84,79,-55,1530,748,1.965,339.5,1.386,43.97
3/15/2005,-1.2,55,0,-10.8,551,26,1514,9.2,1217,6.2,1458,93,613,826,1205,95,1138,285,1303,1585,1212,222.3,1112,2.20E+04,3350,39.87,7.51,47.1,2.70E+04,85,81,-54,4361,749,2.103,336.1,1.463,44.66
3/16/2005,-0.4,55,0,-8.2,608,31,1512,8,1350,5.6,1425,88,610,867,1202,209,1128,427,1202,1657,1202,400.2,1128,2.10E+04,4547,38.77,9.49,47.56,2.70E+04,82,76,-57,6541,750,1.786,334.9,1.263,43.84
3/17/2005,-0.7,62,0,-9.2,557,30,1542,8.3,1327,7.2,1542,93,500,893,1120,318,1358,518,1120,1722,1120,619.2,1359,1.90E+04,7027,35.63,14.18,48.02,2.70E+04,74,71,-55,8172,749,1.341,134.1,0.295,71.5
3/18/2005,0.8,58,0,-4.4,632,27,1647,7.3,1013,6.5,1531,92,634,851,1314,188,1318,495,1314,1683,1318,369.6,1318,2.20E+04,3883,40.17,9.08,48.48,2.70E+04,83,78,-56,9525,750,1.468,354.5,1.051,43.17
3/19/2005,0.1,60,0,-7.7,607,24,1729,8.5,1743,7.8,1458,94,631,836,1215,150,1532,483,1155,1594,1150,289.3,1532,2.10E+04,4058,39.5,8.89,48.93,2.80E+04,81,77,-52,9521,754,1.345,8.17,0.408,67.59
3/20/2005,0.2,92,1.8,-4.9,257,78,0,3.5,724,4.1,1433,99,2341,408,1213,373,1213,251,1213,727,1213,716,1213,3454,3642,7.57,7.59,49.39,2.80E+04,15,12,-38,1621,751,0.767,129.2,0.33,61.14
3/21/2005,2.4,91,2,-3.3,2332,65,1712,10.4,731,6.8,1623,100,819,579,1131,448,1213,339,1131,1064,1422,847,1213,1.00E+04,9582,20.07,18.56,49.85,2.80E+04,40,36,-45,5271,749,1.274,10.63,0.697,54.51
3/22/2005,3.6,62,0,-6.4,558,19,1601,8.2,1923,14.9,1419,99,2,908,1130,178,1120,518,1130,1702,1130,353.7,1119,2.20E+04,3614,41.26,7.88,50.3,2.80E+04,82,79,-43,1.10E+04,753,1.808,65.83,0.703,63.33
3/23/2005,1.8,70,12.7,-2.4,200,30,1416,7.7,1649,6.3,1405,99,2201,288,1043,260,1042,165,1041,614.5,1044,531.6,1043,4416,4624,10.02,9.64,50.75,2.90E+04,20,15,-28,2026,750,1.653,40.58,1.163,44.07
3/24/2005,1,87,3.8,-2.2,2356,62,1702,7.4,1126,5,1648,99,2351,549,1446,597,1106,133,1106,1113,1446,1183,1106,7612,9422,14.14,19.74,51.2,2.90E+04,28,26,-128,602,749,1.918,10.92,1.463,39.45
3/25/2005,0.6,82,0,-4.9,535,53,1515,6.3,1349,6.6,1344,100,123,833,1158,543,1151,204,1152,1681,1158,1088,1151,1.00E+04,1.00E+04,21.88,21.1,51.65,2.90E+04,42,35,-49,1337,750,1.299,37.76,0.523,62.6
3/26/2005,2,57,0,-5.8,616,31,1535,8,1517,8.4,1459,98,29,899,1147,184,1541,411,1342,1669,1150,358.4,1542,2.30E+04,4144,41.79,8.92,52.1,2.90E+04,80,77,-39,7988,754,1.162,282.4,0.137,76.1
3/27/2005,4.3,63,0,-2.7,325,45,1519,5.6,1749,9.1,1444,91,305,467,1349,386,1345,264,1345,993,1349,748,1343,9183,9314,18.42,18.26,52.54,3.00E+04,35,31,-38,4779,754,1.618,153.9,1.29,36.43
3/28/2005,2.7,96,46.5,0.4,531,59,0,9.7,1223,5.3,2336,100,914,132,1250,119,1250,81,1249,342.4,1249,305.9,1249,1769,1861,4.95,4.47,52.99,3.00E+04,9,6,-6,1150,744,1.753,1.577,1.501,30.72
3/29/2005,6.3,85,9.4,3.3,2315,60,1605,15.3,1430,11.8,1604,99,5,1146,1330,484,1251,706,1327,2375,1325,921,1251,1.20E+04,5932,24.29,12.49,53.42,3.00E+04,45,40,-44,5810,741,2.848,359.1,2.669,20.26
3/30/2005,8.2,60,0,1.9,454,35,1636,11.3,430,15.3,1630,83,234,855,1154,376,1333,469,1154,1668,1155,725,1331,2.10E+04,8000,39.02,15.54,53.86,3.00E+04,72,68,-42,9079,751,1.978,29.26,1.229,49.84
3/31/2005,7.6,62,1.3,-2.1,516,33,1320,11.3,850,15.5,1319,98,542,898,1113,339,944,483,1113,1723,1112,676.2,945,1.90E+04,7858,35.58,15.31,54.3,3.10E+04,66,61,-38,9322,754,2.32,149.4,1.916,33.81
4/1/2005,8.1,81,0,3.4,337,50,1609,11.2,2239,15.8,1611,97,358,1178,1124,506,1156,652,1207,2353,1124,938,1038,1.60E+04,8199,30.13,15.71,54.73,3.10E+04,55,51,-27,7810,752,1.737,151.4,1.331,39.14
4/2/2005,8.7,92,35.6,4.3,518,82,130,16.8,1843,13.3,1927,96,1401,213,1322,190,1322,139,1322,493.8,1344,436.7,1344,1729,1875,4.42,4.27,55.16,3.10E+04,8,6,-12,942,741,4.566,94,3.95,29.75
4/3/2005,6.2,90,5.1,2.9,2353,73,830,15.5,254,12.1,0,96,2348,644,1241,502,1242,397,1242,1285,1242,946,1242,6301,6552,13.24,13.46,55.59,3.10E+04,24,20,-20,3423,733,3.125,149.9,2.023,48.09
4/4/2005,5.5,71,1.3,2.8,212,54,1905,12.3,1143,7.6,1128,96,38,769,902,349,918,415,902,1588,902,696.8,917,5788,5709,12.02,11.79,56.01,3.20E+04,21,18,-37,2576,743,2.364,289.8,1.989,32.25
4/5/2005,8.3,48,0,-2.3,610,13,1552,9.9,946,18.3,1543,95,618,887,1201,414,1049,491,1200,1705,1215,707,1551,2.40E+04,6154,44.58,13.38,56.43,3.20E+04,79,75,-42,1.10E+04,752,1.498,320.1,0.578,63.49
4/6/2005,14.7,48,0,2.5,443,22,1411,5.3,1127,25.5,1515,89,455,877,1144,298,1042,491,1150,1693,1146,631.7,1601,2.20E+04,7474,42.62,17.13,56.85,3.20E+04,75,70,-32,1.10E+04,752,1.394,157,0.491,65.19
4/7/2005,16.4,64,3.8,6.7,502,32,1212,11.8,1244,24.6,1209,98,2249,915,1210,500,1210,527,1210,1772,1210,892,1156,1.40E+04,1.20E+04,26.9,23.23,57.26,3.20E+04,47,43,-24,7147,746,2.141,174.7,1.642,39.11
4/8/2005,11.4,59,2.5,6.1,619,21,1458,10.6,236,17.2,1455,98,2,936,1201,231,827,538,1201,1863,1201,994,1544,2.20E+04,5954,42.34,14.96,57.67,3.30E+04,73,68,-47,1.10E+04,749,2.346,10.05,2.069,27.84
4/9/2005,9.8,47,0,-0.2,554,19,1714,12.3,159,17.6,1617,93,556,930,1157,83,1139,525,1149,1781,1159,883,1555,2.60E+04,3173,48.52,11.4,58.08,3.30E+04,84,78,-75,1.20E+04,753,1.504,19.15,0.633,61.65
4/10/2005,11.4,47,0,-1.5,433,11,1149,9.2,817,22,1446,97,450,914,1204,239,940,525,1204,1785,1203,969,1619,2.50E+04,4593,47.58,11.89,58.48,3.30E+04,81,76,-46,1.20E+04,751,1.688,8.67,0.849,57.11
4/11/2005,7.7,32,0,1.2,2359,15,1254,15,1336,12.2,1427,53,602,931,1151,79,1211,526,1150,1781,1151,1124,1517,2.60E+04,3108,48.97,14.06,58.89,3.30E+04,83,79,-78,1.20E+04,754,2.609,359.4,2.36,25.02
4/12/2005,5.7,38,0,-1.8,412,17,1648,17.2,1430,13,1541,61,412,915,1220,81,1223,522,1151,1787,1141,1068,1528,2.60E+04,3246,49.49,13.75,59.28,3.40E+04,83,78,-77,1.20E+04,751,2.119,340.4,1.765,33.12
4/13/2005,6.5,44,0,0.4,2339,22,1700,13,1319,12.8,1557,81,2340,924,1216,118,1023,538,1200,1799,1149,1264,1457,2.60E+04,3062,49.9,15.87,59.67,3.40E+04,84,78,-77,1.20E+04,749,2.027,0.431,1.44,43.61
