DATE,AVE_TEMP,AVE_RH,TOT_PREC,MIN_TEMP,MIN_TEMT,MIN_RH,MIN_RHT,MAX_WS,MAX_WST,MAX_TEMP,MAX_TEMT,MAX_RH,MAX_RHT,MAX_GSW,MAX_GSWT,MAX_DSW,MAX_DSWT,MAX_NETR,MAX_NETT,MAX_GPAR,MAX_GPAT,MAX_DPAR,MAX_DPAT,TOT_GSW,TOT_DSW,TOT_GPAR,TOT_DPAR,POT_PAR,POT_SW,KT_PAR,KT_SW,MIN_NETR,TOT_NETR,AVE_BP,AVE_SWS,AVE_RWD,AVE_RWS,WD_SD
1/28/2000,-13.6,57,0,-24.9,705,32,1405,9.3,1414,-5.2,1454,81,600,595,1253,236,944,51,942,1208,1253,718,1415,1.10E+04,2971,22.58,10.15,27.99,1.60E+04,81,71,-49,-2.00E+03,756.75,2.057,321.4,1.506,41.93
1/29/2000,-9.9,50,0,-18.1,742,18,1459,8.9,1137,-0.2,1454,79,802,558,1204,63,1135,23,1131,1125,1158,777,1409,1.20E+04,1816,24.01,8.57,28.3,1.60E+04,85,74,-63,-2.00E+03,762,1.671,15.31,0.937,53.69
1/30/2000,-9.3,61,2.5,-21.4,659,30,1349,3.3,443,-0.2,1409,95,2359,569,1026,368,1229,73,1016,1242,1011,747,1341,7217,5901,15.67,12.04,28.62,1.60E+04,55,45,-27,104,757.5,0.927,38.43,0.166,73.4
1/31/2000,-2.4,83,8.9,-5.4,2307,65,2018,8.9,1330,1,1347,98,59,78,1309,78,1309,22,1342,107.6,1309,107.6,1309,920,920,1.21,1.21,28.95,1.60E+04,4,6,-178,-2.00E+03,742.5,2.383,258.6,1.705,43.22
2/1/2000,-3.1,64,0,-7.1,600,46,1253,12.5,1325,1.4,1259,83,212,730,1253,278,1211,83,1211,1491,1253,578.9,1444,1.10E+04,3941,22.04,10.29,29.29,1.70E+04,75,66,-60,-1.00E+03,744,3.242,249.5,2.654,34.5
2/2/2000,-7.5,53,0,-13,2353,33,1835,12.5,634,-3,1509,90,559,652,1306,258,1305,71,1305,1276,1306,638.4,1440,1.20E+04,3468,22.87,10.38,29.63,1.70E+04,77,70,-68,-2.00E+03,748.5,2.789,302.9,2.478,27.07
2/3/2000,-8.7,82,6.4,-17.4,201,63,0,4.1,934,-4.2,1551,95,2219,313,1109,282,1109,32,1141,569.8,1109,461.5,1109,3615,3615,7.07,6.31,29.97,1.70E+04,24,21,-30,145,748.5,1.235,139.4,0.801,48.02
2/4/2000,-5.2,87,0,-7.8,423,72,1306,3.7,957,-2.8,1036,95,123,131,1031,118,1031,4,423,184.9,1031,180.2,1030,1727,1727,2.52,2.52,30.33,1.70E+04,8,10,-211,-2.00E+03,746.25,0.857,327,0.617,42.9
2/5/2000,-4.3,66,0,-11.1,727,32,1330,8.9,2215,0.7,1436,95,906,584,1234,125,1216,74,949,1058,1229,785,1410,8966,2418,14.27,8.59,30.69,1.70E+04,47,52,-56,-458,747.75,2.058,247.3,1.571,39.39
2/6/2000,-2.9,48,0,-9,718,25,1500,9.7,1130,1.8,1456,92,319,591,1158,68,1149,32,1115,1164,1210,882,1355,1.30E+04,2030,25.58,10.45,31.05,1.80E+04,82,74,-61,-2.00E+03,753,2.771,280.6,1.703,50.28
2/7/2000,-1.2,52,0,-8.5,2359,35,1340,11.7,1325,5.3,1347,64,748,671,1239,253,1242,83,1344,1339,1238,584.8,1455,1.00E+04,4044,20.93,9.02,31.42,1.80E+04,67,59,-51,-1.00E+03,750.75,3.396,264.1,2.001,51.91
2/8/2000,-8.3,40,0,-14.9,705,22,1446,7.3,147,-2.4,1435,67,2359,605,1211,67,1202,57,1202,1191,1216,590.7,1501,1.30E+04,2049,26.44,7.53,31.8,1.80E+04,83,74,-65,-2.00E+03,761.25,1.909,46.16,0.346,73.3
2/9/2000,-1.5,64,0,-10.4,614,45,1326,12.9,1228,5.5,1611,87,709,668,1144,314,1342,86,1121,1366,1144,739,1428,1.10E+04,5619,22.6,12.32,32.18,1.80E+04,70,60,-37,-716,753,3.219,192.6,2.501,38.26
2/10/2000,1,71,0,-9.1,626,43,1454,8.9,2320,9.3,1459,94,730,593,1249,273,1045,103,1250,1245,1249,687.7,1427,1.10E+04,4831,23.06,13.36,32.57,1.80E+04,71,62,-35,524,750,1.741,143.9,0.913,55.87
2/11/2000,1.8,84,1.8,-5.1,2330,64,2137,9.7,1724,5.9,1309,98,1106,409,1250,367,1250,106,1250,868,1249,731,1249,2979,2979,6.91,6.8,32.96,1.90E+04,21,16,-54,74,745.5,2.158,38.19,0.162,77.9
2/12/2000,-6.9,51,0,-15.4,2314,21,1535,8.5,1015,-1.8,1452,82,2317,624,1203,137,1514,91,1149,1219,1205,914,1401,1.40E+04,2567,26.84,10.76,33.36,1.90E+04,80,73,-55,-1.00E+03,756,1.952,8.8,1.331,45.7
2/13/2000,-5.8,69,3.8,-17.3,556,33,1340,8.5,2320,2.2,1333,96,2346,549,1048,332,1202,92,1048,1125,1048,726,1324,9510,6462,19.78,13.09,33.76,1.90E+04,59,50,-34,683,755.25,1.961,151.3,1.49,39.7
2/14/2000,4.1,91,21.6,0.3,155,72,1447,11.7,1212,8,1119,99,728,645,1408,343,1324,181,1421,1574,1324,1284,1324,4017,3421,9.21,8.62,34.16,1.90E+04,27,21,-3,1420,741.75,2.471,205.1,1.155,59.11
2/15/2000,-0.6,62,0,-7.5,2355,31,1412,8.5,906,4.2,1424,92,2359,625,1216,84,1107,131,1150,1267,1159,187.5,1107,1.40E+04,2280,28.74,5.47,34.57,2.00E+04,83,72,-63,-513,750.75,2.168,353.2,1.478,45.69
2/16/2000,0.8,68,0,-7.2,0,50,2217,12.1,2211,5.9,1542,92,0,350,1537,274,1317,129,1538,799,1319,557.7,1317,4247,4247,9.69,9.4,34.99,2.00E+04,28,21,-53,427,750.75,2.505,204.8,0.85,65.84
2/17/2000,-5.3,49,0,-11.7,2310,27,1553,10.5,807,-0.2,36,79,2314,645,1156,97,1411,148,1146,1294,1205,413.8,1524,1.50E+04,2240,29.65,6.99,35.4,2.00E+04,84,74,-81,-602,762,2.534,347.9,1.922,39.8
2/18/2000,-5.7,83,20.3,-11,0,46,813,5.7,1107,-2.6,1624,95,2352,146,1058,140,1058,32,856,366.4,1058,322.2,1058,2343,2343,5.46,5.32,35.83,2.00E+04,15,12,-37,-292,757.5,1.583,50.85,0.657,61.95
2/19/2000,-3,92,0.3,-5.3,146,85,1212,4.9,2,-0.8,1300,96,416,129,1038,97,1039,12,454,121.5,1039,121.5,1243,1907,1599,1.92,1.92,36.25,2.00E+04,5,9,-111,-496,749.25,1.506,343.6,1.295,30.32
2/20/2000,-0.9,76,0,-3.9,732,42,1440,9.7,1554,3.8,1443,97,446,642,1346,181,1440,93,1347,799,1346,595.3,1443,6883,3290,8.04,8.04,36.68,2.10E+04,22,33,-95,-573,753.75,1.992,282.4,1.606,35.64
2/21/2000,-1.2,70,0,-6.8,721,35,1442,6.5,1322,5.5,1439,95,732,905,1049,391,1050,160,1134,1570,1048,782,1049,1.40E+04,5300,23.66,12.85,37.11,2.10E+04,64,66,-85,-206,759.75,1.67,209.3,0.376,71.3
2/22/2000,1.8,61,0,-8.3,426,33,1545,6.1,1440,10.2,1543,94,433,633,1219,191,846,118,1225,1331,1208,382.9,846,1.40E+04,3707,29.42,8.44,37.55,2.10E+04,78,66,-40,671,762,2.141,158.7,1.857,29.54
2/23/2000,5.3,58,0,-1.5,515,39,1547,8.1,1101,11.7,1539,75,337,754,1243,287,952,227,1244,1590,1243,604.6,952,1.20E+04,6621,25.44,13.97,37.99,2.10E+04,67,55,-35,2143,761.25,2.272,173.7,1.912,32.25
2/24/2000,8.1,64,0,1.4,615,39,1435,4.1,54,15.8,1435,89,653,571,1135,335,1203,249,1136,1233,1106,721,1204,1.00E+04,6917,22.35,15.08,38.43,2.20E+04,58,47,-23,4330,756.75,1.209,132.2,0.774,48.61
2/25/2000,3.6,92,8.4,1.9,2221,80,14,8.9,1139,7.2,1017,98,908,287,1152,257,1152,123,1233,654.1,1152,524.7,1152,2496,2496,5.96,5.67,38.87,2.20E+04,15,11,-50,1183,758.25,1.764,82.5,1.01,52.97
2/26/2000,3.4,88,0,1.7,343,79,1115,4.5,223,5.4,1430,98,2357,212,1055,202,1055,116,1110,471.9,1055,404.6,1055,3774,3774,8.55,8.22,39.31,2.20E+04,22,17,-3,2086,762,1.351,93.5,0.821,50.75
2/27/2000,6.7,95,0,2.2,258,83,1359,8.5,2145,11.6,2359,98,416,307,1216,290,1216,206,1216,686.4,1216,577.5,1216,4623,4623,10.56,9.93,39.77,2.20E+04,27,21,2,3477,755.25,2.009,162.7,1.728,30.29
2/28/2000,5.8,77,6.9,0.7,2218,39,1547,12.9,153,13.2,153,98,804,900,1100,342,1100,530,1417,1768,1100,649.4,1100,7054,5717,14.87,11.17,40.22,2.30E+04,37,31,-45,3217,749.25,2.425,301.8,1.665,45.34
2/29/2000,3.8,52,0,-1.7,311,21,1521,12.5,930,11.1,1517,86,302,699,1212,56,1122,411,1200,1413,1217,119.5,1125,1.70E+04,1969,34.06,4.4,40.67,2.30E+04,84,73,-54,5720,753,2.622,344.3,2.27,29.68
3/1/2000,4,61,0,-4.7,639,22,1518,7.7,1546,13.4,1521,93,2348,822,1304,331,1231,506,1306,1713,1305,637.5,1232,1.20E+04,7392,26.07,14.38,41.12,2.30E+04,63,54,-46,6251,749.25,1.954,167,1.226,49.45
3/2/2000,2.9,65,0.5,-1.1,2358,42,1026,10.9,1627,6.5,902,94,32,647,1018,296,1337,352,900,1529,1018,580.8,1337,5335,4636,11.55,9.35,41.58,2.40E+04,28,23,-34,2262,742.5,2.746,295.4,2.316,32.06
3/3/2000,1.1,56,0,-3.3,2335,25,1535,10.9,1438,8,1410,84,310,929,1217,382,1225,591,1217,1906,1217,730,1225,1.20E+04,6290,23.96,12.3,42.03,2.40E+04,57,49,-56,3866,743.25,2.265,332.9,1.967,29.36
3/4/2000,1.8,45,0,-5.7,648,17,1300,6.9,1147,10.8,1541,76,2337,799,1015,220,1014,494,1019,1601,1014,415.2,1014,1.70E+04,3818,34.43,7.59,42.49,2.40E+04,81,71,-54,7063,744,1.604,320.6,0.904,53.51
3/5/2000,3.6,60,0,-3.8,647,38,1358,10.5,1427,10.3,1355,90,654,877,1348,353,1303,525,1349,1835,1348,711,1303,7719,5424,16.42,11.02,42.95,2.40E+04,38,32,-42,3448,744,2.435,319.6,1.584,47.9
3/6/2000,3.9,49,0,-3.2,2359,20,1031,13.2,1133,10.7,1348,85,702,721,1205,57,1217,416,1205,1476,1155,118.8,1217,1.80E+04,2096,36.37,4.63,43.41,2.50E+04,84,73,-50,6096,752.25,2.298,346.9,1.699,41.36
3/7/2000,6.2,59,0,-5.4,325,18,1504,6.5,1313,19,1522,93,2245,843,1317,257,1010,505,1205,1815,1322,504.3,1010,1.40E+04,5258,30.21,10.41,43.87,2.50E+04,69,57,-45,7506,753,1.717,162,0.934,54.7
3/8/2000,9.9,68,0,-0.1,603,34,1627,9.3,1756,21.2,1416,99,723,702,1305,407,1203,447,1305,1430,1305,781,1203,1.30E+04,7005,26.87,14.88,44.33,2.50E+04,61,50,-34,6632,749.25,2.411,137.5,1.84,39.41
3/9/2000,12.6,78,4.1,7,321,38,1302,16,1949,21.7,1301,98,2334,720,1208,341,1259,409,1120,1541,1208,657.8,1259,1.00E+04,5899,22.01,12.04,44.79,2.50E+04,49,41,-63,5171,743.25,2.4,178.2,1.642,45.5
3/10/2000,5.2,68,0,1.2,2345,48,1457,8.5,1052,10.5,334,98,55,988,1124,419,1122,563,1124,2117,1124,803,1122,1.20E+04,9213,24.97,17.7,45.25,2.60E+04,55,46,-43,5669,751.5,2.198,351.2,1.755,36.38
3/11/2000,1.5,90,24.1,-0.9,231,58,1,6.9,917,3.2,951,98,2103,155,1051,145,1051,80,1051,366.3,1051,310.9,1051,1326,1326,3.34,3.29,45.71,2.60E+04,7,5,-11,249,753,1.662,36.62,0.608,64.5
3/12/2000,2.5,90,11.4,-2.2,2120,48,2328,8.5,1747,5.6,1324,98,802,220,1328,204,1304,69,1304,487.1,1304,393.4,1304,2248,2248,5.3,5.01,46.18,2.60E+04,11,9,-47,35,743.25,1.867,332.9,1.347,42.75
3/13/2000,0.2,51,0,-5.4,625,26,1508,8.9,1318,7,1400,92,2352,980,1220,293,1204,293,1215,2023,1213,551.8,1204,1.80E+04,3828,35.77,7.95,46.64,2.60E+04,77,67,-215,1735,756,2.244,321.9,1.43,48.79
3/14/2000,4.2,60,0,-6.2,159,28,1313,10.5,1129,13.6,1339,94,203,934,1219,348,1006,490,1042,1983,1224,687.1,1005,1.60E+04,6697,33.97,13.44,47.1,2.70E+04,72,61,-65,5707,756.75,2.74,185.5,2.009,41.84
3/15/2000,9.4,55,0,-1,604,27,1318,10.5,1442,18.6,1317,92,136,853,1043,402,1035,578,1045,1749,1045,796,1035,1.40E+04,6021,30.39,12.34,47.56,2.70E+04,64,54,-62,5297,754.5,3.004,154.6,2.631,28.52
3/16/2000,10.8,64,1.3,1.1,2359,32,1031,9.3,932,20.3,1333,97,2359,743,1326,382,1325,446,1325,1582,1326,745,1326,8736,6604,18.93,13.67,48.02,2.70E+04,39,32,-49,3017,750.75,2.574,181.7,1.035,62.62
3/17/2000,-3,86,26.7,-8.9,2349,67,1827,11.7,1025,1.3,0,97,102,742,1458,354,1424,41,1554,1465,1457,627.8,1424,6669,5727,14.54,10.69,48.48,2.70E+04,30,24,-569,-3.00E+03,750.75,1.793,352.7,1.597,26.8
3/18/2000,-4.5,60,0,-10.1,632,34,1346,9.7,727,2.9,1528,93,2333,787,1152,70,1127,354,1322,1593,1201,143.3,1102,2.00E+04,2601,41.08,5.54,48.93,2.80E+04,84,74,-254,2593,765,1.962,6.984,1.266,48.25
3/19/2000,0.4,60,0,-7.7,625,26,1516,7.3,1424,8.8,1513,94,452,771,1219,71,1326,428,1322,1579,1208,147.9,1035,2.00E+04,2884,40.61,6.03,49.39,2.80E+04,82,72,-73,7766,763.5,2.206,134.4,1.782,35.49
3/20/2000,4,59,0,-3.7,317,29,1336,8.1,1349,11.3,1326,93,324,840,1301,308,1252,757,1320,1783,1301,556.4,1251,1.70E+04,6618,35.98,12.41,49.85,2.80E+04,72,61,-47,8883,761.25,2.221,98.6,1.793,35.56
3/21/2000,4.5,76,0,1.6,247,58,1420,9.3,1405,9.4,1416,91,240,955,1359,419,1357,568,1359,2172,1359,783,1357,6556,6556,14.8,13.67,50.3,2.80E+04,29,23,-27,4079,762,2.66,78.9,2.246,31.98
3/22/2000,6.2,70,0,-0.1,2359,43,1356,7.7,957,13.3,1634,94,2355,952,1047,467,1039,799,1047,2065,1046,890,1039,1.20E+04,9184,26.13,17,50.75,2.90E+04,51,43,-52,4807,760.5,1.998,42.14,0.911,59.76
3/23/2000,8.6,67,0,-3.5,547,32,1330,8.5,1324,19.4,1513,98,645,770,1157,91,1209,433,1224,1653,1157,198.6,1206,2.00E+04,3412,42.73,7.5,51.2,2.90E+04,83,70,-48,6774,757.5,1.881,4.172,0.984,55.92
3/24/2000,9.5,56,0.8,-0.7,628,11,1551,8.5,1309,20.1,1441,98,639,800,1213,75,1017,473,1209,1671,1202,173.6,1016,2.10E+04,2935,43.61,6.61,51.65,2.90E+04,84,71,-63,6573,754.5,1.817,24.17,0.699,63.55
3/25/2000,10.6,63,0,-0.8,522,32,1155,8.9,1110,19.6,1503,95,2355,834,1103,362,1209,684,1149,1782,1043,711,1209,1.30E+04,7686,28.19,15.84,52.1,2.90E+04,54,44,-61,6887,747.75,2.611,159.2,2.134,34.63
3/26/2000,10.9,57,0.5,1.8,2307,22,1436,10.1,1318,17.9,1434,98,405,983,1154,253,1152,533,1126,2142,1152,490.9,1152,1.90E+04,4009,41.34,8.26,52.54,3.00E+04,79,66,-210,6653,742.5,2.436,315.7,1.509,49.96
3/27/2000,8,60,0,-3.9,540,23,1400,11.3,1453,16.9,1456,96,549,951,1129,377,1318,807,1144,1980,1129,688.2,1318,1.70E+04,7818,35.46,14.79,52.99,3.00E+04,67,57,-68,1.10E+04,741,3.322,145.8,2.906,28.65
3/28/2000,10.4,76,19.8,7,1946,41,1704,12.9,1304,12.8,556,96,904,1035,1331,403,1307,221,1429,2272,1331,749,1307,7611,5493,16.47,10.75,53.42,3.00E+04,31,25,-104,581,730.5,3.465,197.7,1.717,57.53
3/29/2000,7.2,65,0.5,3.1,549,42,1140,16,1150,11.9,1139,90,1232,943,1136,458,1137,463,1136,2003,1136,876,1137,9954,7735,21.54,15.23,53.86,3.00E+04,40,33,-117,3146,739.5,3.888,257.9,3.281,32.02
3/30/2000,6,59,0,-2.8,2337,33,1619,8.9,1536,11.6,1229,93,2341,1120,1213,423,1253,571,1225,2357,1213,785,1253,9347,8405,19.92,15.97,54.3,3.10E+04,37,30,-59,3159,747.75,2.488,263.7,1.684,46.04
3/31/2000,3.2,69,0,-5.4,537,32,1339,8.1,1450,12.8,1338,97,622,1147,1154,366,1155,715,1215,2404,1154,692.3,1155,1.80E+04,7715,36.42,15,54.73,3.10E+04,67,57,-106,5979,751.5,1.956,18.41,0.687,65.23
4/1/2000,7.5,55,0,-5.4,449,18,1609,7.7,1418,18.9,1607,97,622,845,1131,170,1523,679,1418,1744,1131,300.2,1523,2.20E+04,4584,44.98,9.36,55.16,3.10E+04,82,70,-82,9376,754.5,2.224,184.1,1.102,57.54
4/2/2000,13.2,53,0,7.2,535,40,1521,8.5,1222,18.8,1520,75,2333,898,1129,425,1217,706,1111,1891,1128,831,1229,9770,9208,21.62,18.31,55.59,3.10E+04,39,31,-39,6360,750.75,2.432,167.4,1.843,39.87
4/3/2000,14.7,78,0,10.5,236,60,1530,7.3,1339,20.5,1527,93,2358,946,1309,486,1211,602,1310,2047,1309,971,1211,6125,6125,13.95,12.46,56.01,3.20E+04,25,19,-32,3992,747,2.045,150,1.381,46.13
4/4/2000,14.1,79,7.6,6.5,2359,53,2227,12.5,1142,18.4,1400,96,807,352,1306,275,1306,178,1356,839,1306,572.8,1306,3757,3757,9.09,8.63,56.43,3.20E+04,16,12,-67,130,737.25,3.954,209.7,2.01,56.79
4/5/2000,3.7,53,0,-0.5,2333,34,1323,11.7,1259,7.3,1321,71,2238,1251,1305,477,1303,700,1306,2633,1305,859,1303,8121,7933,17.34,14.94,56.85,3.20E+04,31,25,-63,2348,742.5,3.331,286.8,3.046,23.73
4/6/2000,8.5,54,0,-3.6,252,28,1256,11.7,1337,20.2,1555,91,257,1016,1123,498,1117,904,1209,2174,1123,946,1117,1.40E+04,6145,28.58,11.99,57.26,3.20E+04,50,42,-65,6770,741.75,2.833,207.3,1.134,62.73
4/7/2000,12.1,42,0,5.8,551,25,1408,10.1,205,17.2,1255,62,627,911,1219,367,1307,587,1128,1944,1231,682.2,1307,1.70E+04,7591,36.15,14.89,57.67,3.30E+04,63,52,-65,7841,748.5,2.541,233.9,0.984,63.4
4/8/2000,15.6,63,0,7.4,2354,30,1444,20.4,1257,24.7,1442,92,548,837,1158,233,834,916,1201,1768,1158,486.3,834,2.10E+04,5407,45.03,11.12,58.08,3.30E+04,78,65,-63,1.60E+04,740.25,4.627,151.6,3.35,42.56
4/9/2000,0.5,84,24.1,-2.4,1024,60,2053,10.9,616,7.6,3,98,632,222,1226,122,1226,6,2040,377.6,1226,182.8,1109,3594,2490,6.43,4.29,58.48,3.30E+04,11,11,-126,-2.00E+03,738,3.3,302.9,2.48,40.4
4/10/2000,2.7,59,0,-3,2335,31,1626,10.9,1231,8.6,1343,86,2340,1162,1210,427,1208,331,1323,2439,1210,813,1208,1.60E+04,7245,32.98,14.16,58.89,3.30E+04,56,47,-536,225,752.25,2.453,284.4,1.73,43.99
4/11/2000,1.5,83,0,-3.6,443,52,1140,5.7,1123,5.5,1139,97,2341,528,1134,440,1134,298,1142,1137,1134,839,1134,6134,6134,13.82,12.88,59.28,3.40E+04,23,18,-28,2847,757.5,1.427,131.3,1.026,42.94
