DATE,AVE_TEMP,AVE_RH,TOT_PREC,MIN_TEMP,MIN_TEMT,MIN_RH,MIN_RHT,MAX_WS,MAX_WST,MAX_TEMP,MAX_TEMT,MAX_RH,MAX_RHT,MAX_GSW,MAX_GSWT,MAX_DSW,MAX_DSWT,MAX_NETR,MAX_NETT,MAX_GPAR,MAX_GPAT,MAX_DPAR,MAX_DPAT,TOT_GSW,TOT_DSW,TOT_GPAR,TOT_DPAR,POT_PAR,POT_SW,KT_PAR,KT_SW,MIN_NETR,TOT_NETR,AVE_BP,AVE_SWS,AVE_RWD,AVE_RWS,WD_SD
1/27/1996,6.8,90,18.3,-1.1,2358,62,2346,20,952,12.4,1435,95,1133,167,1525,159,1525,108,1526,291.4,1525,291.4,1439,1100,1100,2.03,1.74,27.68,1.60E+04,7,7,-69,228,,6.549,144.2,4.191,48.6
1/28/1996,-3,54,0,-8.1,2343,41,1541,15.6,705,0.2,1434,75,2359,558,1212,83,1415,259,1207,898,1208,658.4,1340,1.20E+04,1830,18.52,6.36,27.99,1.60E+04,66,74,-76,1363,,3.655,304.9,2.96,35.3
1/29/1996,-5,82,0.3,-10.9,656,54,1154,10.8,1828,-1.1,2015,99,2346,367,927,287,1343,173,1343,557,927,394.1,1342,4753,4333,7.74,5.79,28.3,1.60E+04,27,30,-64,366,,2.55,118.7,2.319,24.35
1/30/1996,-0.2,73,0,-3.8,2358,46,1811,9.6,1446,4.3,1516,99,101,590,1114,247,1354,273,1101,952,1114,369.6,1416,7238,4269,11.33,6.48,28.62,1.60E+04,40,45,-63,1544,,2.531,190.5,1.472,52.39
1/31/1996,-7.4,64,0.5,-13.4,2316,51,1606,8.8,1343,-3.7,4,89,806,720,1255,236,1150,159,1355,1141,1255,768,1353,8163,3434,12.67,7.48,28.95,1.60E+04,44,50,-76,-1.00E+03,,2.53,0.168,2.316,23.59
2/1/1996,-10.2,61,0,-17.3,737,48,1653,6.4,1403,-6.4,1347,85,808,668,1151,344,1303,206,1313,1102,1151,672.4,1312,1.10E+04,5159,16.62,8.59,29.29,1.70E+04,57,64,-65,429,,1.712,142.6,0.6,65.28
2/2/1996,-6.5,74,0.3,-11.2,2314,49,2028,8,2147,-3,1355,93,502,323,1210,283,1210,86,1257,550.5,1210,409.8,1210,5615,5615,9.26,7.68,29.63,1.70E+04,31,34,-21,759,,2.155,7.58,0.578,69.29
2/3/1996,-11.6,62,6.1,-14.2,2348,42,1552,10,514,-9,1504,89,407,683,1201,321,1327,36,1327,1166,1201,747,1328,9104,6598,15.48,12.56,29.97,1.70E+04,52,54,-45,-804,,3.087,1.772,2.859,22.02
2/4/1996,-15.4,50,0,-23.6,2344,38,1454,8.4,1021,-10.6,1446,78,2325,616,1204,239,950,15,949,1057,1204,826,1324,1.20E+04,3936,19.68,12.62,30.33,1.70E+04,65,69,-71,-3.00E+03,,2.265,4.568,1.917,31.76
2/5/1996,-16.6,62,0,-26.7,716,44,1428,9.6,1929,-9.4,1422,81,913,644,1150,290,1345,18,1507,1101,1150,769,1417,1.30E+04,4307,20.28,9.25,30.69,1.70E+04,66,75,-64,-3.00E+03,,2.286,182,1.524,46.77
2/6/1996,-12.6,63,0,-21.9,718,44,1511,6.8,1403,-5.2,1452,83,2359,606,1204,139,1326,29,1128,1036,1204,915,1128,1.30E+04,2823,22.12,10.3,31.05,1.80E+04,71,77,-89,-2.00E+03,,1.972,142.5,0.387,72.6
2/7/1996,-6.4,65,2,-16.9,7,40,1452,11.2,1334,0,1444,87,644,694,1239,299,1251,18,1525,1172,1238,793,1335,1.10E+04,4480,18.54,9.58,31.42,1.80E+04,59,63,-45,-1.00E+03,,2.699,161.7,2.366,28.46
2/8/1996,0.1,94,3.6,-2.5,56,76,0,6.8,1856,2.2,1637,98,2147,190,1033,178,1033,26,1027,329.9,1033,259.3,1034,2284,2284,4.08,3.58,31.8,1.80E+04,13,13,-16,272,,2.363,144.7,2.227,19.49
2/9/1996,3.6,82,0,-0.9,2359,67,1421,11.2,1356,6.7,1357,98,534,806,1140,317,1130,373,1357,1340,1140,997,1354,7523,5947,12.51,9.91,32.18,1.80E+04,39,41,-60,2226,,2.851,281.9,1.732,50.76
2/10/1996,2.5,70,0,-1.3,47,55,1158,8.4,546,5.3,1405,85,2109,669,1039,283,1120,358,1039,1092,1042,466.6,1355,8184,5867,13.5,9.06,32.57,1.80E+04,41,44,-56,3293,,2.276,276.9,1.057,59.27
2/11/1996,4.3,71,0.3,0.9,2359,52,1653,13.6,1456,8.3,1331,86,924,759,1331,269,1331,417,1331,1212,1330,1010,1330,4289,3346,7.14,6.4,32.96,1.90E+04,22,23,-61,1637,,3.26,237,1.527,59.05
2/12/1996,-6.8,51,0,-13.6,2357,39,1505,10.8,255,1,0,77,6,625,1129,314,1239,302,1129,1027,1129,556.9,1343,1.20E+04,5553,18.72,9.09,33.36,1.90E+04,56,61,-82,1615,,3.583,321.1,3.156,27.97
2/13/1996,-11.3,55,0,-16.8,707,44,1546,14,1533,-5.2,1531,71,539,582,1034,345,1216,279,1035,965,1034,664.6,1246,1.10E+04,7409,17.42,12.53,33.76,1.90E+04,52,56,-82,811,,2.764,300.4,2.07,40.59
2/14/1996,-5.7,80,2.8,-11.5,32,58,525,4.8,608,-0.7,1409,97,2337,862,1240,505,1240,145,1240,1241,1240,1018,1240,6322,6068,10.02,8.12,34.16,1.90E+04,29,33,-57,-528,,1.479,65.71,0.389,69.54
2/15/1996,-4.6,83,0,-8.9,54,54,2345,4.4,1211,-0.9,1559,97,828,685,1250,386,1239,161,1251,1081,1250,724,1331,7924,6889,13.96,11.78,34.57,2.00E+04,40,41,-59,120,,1.04,329.6,0.216,72.1
2/16/1996,-7.9,82,8.9,-12.4,504,53,22,10.4,2353,-5.4,1103,98,1930,318,1027,284,1028,96,1028,572.7,1027,463.6,1027,2764,2764,4.8,4.18,34.99,2.00E+04,14,14,-56,-481,,2.286,355.9,1.94,31.49
2/17/1996,-6,58,0,-10.5,2104,29,1539,10.8,25,-1.1,1337,95,1,881,1312,311,1306,70,1312,1474,1312,1263,1312,1.40E+04,4536,21.08,13.96,35.4,2.00E+04,60,72,-67,-1.00E+03,,3.151,334.5,2.764,28.37
2/18/1996,-6.8,50,0,-16.7,2321,27,1607,10.4,1047,-2,1140,74,723,773,1142,283,1010,61,1003,1328,1142,972,1248,1.50E+04,3365,25.45,15.66,35.83,2.00E+04,71,76,-79,-2.00E+03,,2.713,272.1,1.834,46.12
2/19/1996,-7.5,73,0,-19.4,656,47,1019,9.2,1344,1.8,2251,87,1752,616,1012,383,1038,41,1103,1090,1012,636.3,1038,8866,7727,16.23,12.87,36.25,2.00E+04,45,43,-32,-286,,2.393,126.3,2.099,28.4
2/20/1996,6.6,93,0.3,1.6,39,81,4,13.2,1357,10.2,2326,97,1711,255,1355,235,1355,172,1355,493.2,1355,418.6,1355,2633,2633,5.22,4.95,36.68,2.10E+04,14,13,-20,1829,,4.951,119.7,4.737,16.84
2/21/1996,9.4,95,15.2,6,2359,92,1159,9.6,33,11.4,321,98,1621,142,1048,132,1048,100,1048,268,1047,230.3,1048,1911,1911,4.07,3.54,37.11,2.10E+04,11,9,-9,1712,,1.79,109.3,1.664,21.5
2/22/1996,7.1,95,16.8,5,529,89,1621,6.8,530,9.6,1519,98,1253,239,936,222,936,157,936,405.1,936,342.6,936,3908,3908,6.98,6.39,37.55,2.10E+04,19,18,-5,2852,,0.903,314.2,0.25,68.87
2/23/1996,5.8,93,0,3.8,658,87,1540,6,2308,8.1,1457,97,810,279,1150,255,1149,175,1150,468.9,1150,391,1150,5293,5293,8.87,8.22,37.99,2.10E+04,23,25,-29,3339,,1.209,16.26,0.467,63.44
2/24/1996,6.8,73,3.2,4.2,2329,42,1433,16,1445,12.6,1204,96,1002,896,1318,369,1053,529,1154,1478,1152,1226,1318,6485,4574,10.47,9.22,38.43,2.20E+04,27,30,-64,2896,,3.773,258.9,1.552,62.15
2/25/1996,9.5,28,0,5.1,7,17,1410,22.4,822,14.1,1444,43,7,717,1218,59,1145,371,1152,1116,1215,958,1219,1.70E+04,2025,26.54,16.81,38.87,2.20E+04,68,79,-80,4180,,6.544,301.2,6.058,22.09
2/26/1996,5.1,41,0,-2.3,508,21,1628,11.2,1409,12.4,1501,66,639,736,1153,180,1339,372,1259,1255,1153,823,1341,1.60E+04,3308,26.94,10.73,39.31,2.20E+04,69,72,-71,4314,,2.38,16.27,1.989,32.81
2/27/1996,3.7,52,0,-3.5,635,26,1431,7.2,132,10.5,1411,73,2355,907,1204,388,1322,496,1201,1649,1204,1116,1239,1.20E+04,6326,22.32,12.8,39.77,2.20E+04,56,54,-66,4406,,1.434,34.76,1.068,40.93
2/28/1996,5.6,67,2,-3.1,2322,46,1449,19.2,1826,12.9,1439,94,821,932,1139,430,1049,540,1139,1755,1139,1272,1238,7736,5820,14.16,10.7,40.22,2.30E+04,35,34,-78,2933,,2.95,330.7,1.153,63.22
2/29/1996,-4.5,47,0,-10.3,2304,34,1528,12.8,455,-0.3,1407,61,352,803,1130,161,1314,417,1130,1396,1130,1114,1314,1.70E+04,3660,29.12,18.63,40.67,2.30E+04,72,73,-77,4389,,3.137,0.669,2.798,26.61
3/1/1996,-5.4,59,0,-13.6,636,32,1542,9.2,1544,1.4,1442,90,727,914,1213,258,1212,472,1214,1601,1213,750,1408,1.80E+04,3419,30.64,12.53,41.12,2.30E+04,75,78,-67,4092,,2.494,209.7,1.417,53.24
3/2/1996,-2.2,85,2.2,-4.8,23,68,2,5.6,533,0.7,1613,97,916,770,1440,436,1413,142,1440,1505,1425,1066,1423,4962,4195,8.75,7.51,41.58,2.40E+04,21,21,-51,-382,,1.84,149,0.972,55.63
3/3/1996,-3.4,61,1,-8,2329,30,1548,17.2,1457,0.8,909,97,524,938,1243,434,1135,161,1242,1634,1205,1219,1414,1.10E+04,7103,18.87,16.23,42.03,2.40E+04,45,46,-74,-1.00E+03,,4.476,309.5,2.65,51.73
3/4/1996,-5.2,45,0,-11.9,500,32,1550,12.8,1334,-0.1,1505,62,558,838,1224,168,1223,393,1256,1443,1224,1159,1240,1.90E+04,3495,31.96,18.88,42.49,2.40E+04,75,79,-77,3059,,3.414,312.9,2.481,42.36
3/5/1996,2.3,83,10.9,-6.5,14,59,3,8.8,1326,9.1,1337,97,1958,810,1237,462,1231,458,1251,1460,1237,787,1231,7063,6202,13.01,10.49,42.95,2.40E+04,30,29,-18,3703,,2.248,202.7,1.764,37.59
3/6/1996,-0.2,96,12.7,-5.1,2357,91,1542,6.8,1007,7.2,33,100,1417,101,1132,90,1132,60,1154,199.7,1132,160,1132,1746,1746,3.16,2.88,43.41,2.50E+04,7,7,-6,1018,,1.782,35.52,1.472,33.82
3/7/1996,-8.5,94,12.7,-10.3,2357,90,1155,7.2,1830,-5.1,0,97,1351,140,955,112,955,2,830,253.9,955,158.9,955,2337,2079,2.62,2.62,43.87,2.50E+04,6,9,-7,-208,,2.197,40.14,2.018,23.16
3/8/1996,-9.4,87,5.6,-11.7,2336,66,2359,8.8,1553,-6,1351,95,1013,323,1343,222,1025,10,1420,237.4,1025,237.4,1343,6113,5179,4.07,4.07,44.33,2.50E+04,9,24,-12,-5,,2.875,15.2,2.53,28.06
3/9/1996,-10.7,61,0,-18.1,610,45,1616,9.6,1408,-5.6,1346,81,2359,991,1118,419,1118,96,1111,1358,1200,1081,1213,1.30E+04,6604,15.18,13.78,44.79,2.50E+04,34,52,-61,-841,,2.742,335.7,2.296,32.66
3/10/1996,-10.8,72,0,-23.1,621,48,1600,4.8,1427,-0.8,1625,92,2230,794,1233,91,1242,52,1152,1341,1155,1206,1210,1.90E+04,3271,32.25,22.72,45.25,2.60E+04,71,76,-54,-568,,1.567,159.7,0.839,55.19
3/11/1996,-6.3,70,0,-18.4,600,33,1527,5.2,1154,4.5,1522,93,2345,826,1226,112,1310,85,906,1373,1225,308.3,1328,2.10E+04,3374,34.18,6.64,45.71,2.60E+04,75,80,-64,-695,,1.374,343.7,0.144,76.6
3/12/1996,-2.5,57,0,-15.3,629,19,1628,7.6,1144,8.1,1559,93,40,827,1200,80,857,108,1151,1365,1148,751,1320,2.10E+04,2876,34.56,10.45,46.18,2.60E+04,75,82,-64,-281,,1.651,27.77,0.999,50.89
3/13/1996,1.4,54,0,-8.4,411,18,1547,5.2,1201,11.4,1642,85,436,802,1220,80,1128,160,1212,1357,1209,157.2,1146,2.00E+04,2824,34.52,5.58,46.64,2.60E+04,74,77,-49,1176,,1.439,51.42,0.354,70.3
3/14/1996,7.3,47,0,-2.1,503,18,1423,6.4,1022,15.6,1537,89,517,825,1406,366,1030,284,1407,1457,1406,614.3,1030,1.60E+04,8253,28.21,14.78,47.1,2.70E+04,60,59,-41,4310,,2.049,186.1,1.558,39.67
3/15/1996,5.8,76,14,1,2302,42,104,6.4,2102,9.1,103,98,1702,406,1100,335,1059,191,1100,785,1100,561.1,1100,3556,3556,7.16,6.03,47.56,2.70E+04,15,13,-56,1295,,1.465,42.04,0.267,73.3
3/16/1996,0.4,50,1.3,-4.3,2207,25,1653,10.4,1209,5.4,1523,92,16,839,1149,64,1041,430,1214,1451,1157,117.9,1300,2.20E+04,2505,37.27,4.39,48.02,2.70E+04,78,80,-78,6594,,2.949,3.174,2.665,25.14
3/17/1996,0.9,42,0,-9.8,549,18,1609,5.6,1448,10.5,1448,83,656,887,1158,199,819,471,1159,1515,1158,460,1256,2.00E+04,3872,34.28,8.75,48.48,2.70E+04,71,73,-76,6816,,1.512,252.1,0.477,67.01
3/18/1996,4.4,54,0,-2.5,2341,19,1407,6,1431,13.4,1419,89,2358,1203,1155,476,1135,624,1155,2210,1155,759,1134,1.50E+04,6271,26.72,10.47,48.93,2.80E+04,55,54,-47,6238,,1.249,114.7,0.245,72.6
3/19/1996,5.6,60,2.5,-3.2,543,17,1056,21.2,2242,14.7,1125,94,643,962,1122,392,1120,524,1124,1918,1119,644.1,1120,1.00E+04,4278,19.46,7.32,49.39,2.80E+04,39,37,-40,4255,,3.859,111,3.287,31.17
3/20/1996,4.5,87,6.4,1.4,2135,66,1350,14,46,7.6,1245,98,2235,710,1444,448,1113,366,1111,1285,1444,710,1113,6682,6550,12.48,10.18,49.85,2.80E+04,25,24,-30,3293,,3.431,151.5,3.124,24.23
3/21/1996,3.4,89,1.3,0.6,2253,62,1505,7.2,1333,8.7,1448,97,11,763,1442,444,1109,420,1205,1252,1442,729,1111,9347,8116,16.31,12.95,50.3,2.80E+04,32,33,-19,4586,,1.427,223.4,0.926,48.01
3/22/1996,0.5,75,0.5,-1.8,2356,52,1613,7.6,1609,3.7,1422,98,253,952,1345,308,1058,496,1327,1621,1345,474.2,1059,6130,5679,10.55,8.76,50.75,2.90E+04,21,21,-63,2102,,1.751,310.3,1.343,39.13
3/23/1996,0,53,0,-2.9,47,42,1336,12.8,926,4.7,1324,65,520,1215,1132,498,1248,663,1132,2071,1132,773,1248,1.60E+04,1.30E+04,27.42,19.14,51.2,2.90E+04,54,57,-64,7309,,3.532,314.5,3.027,30.63
3/24/1996,3.6,49,0,-3,615,27,1713,6.8,1106,11.4,1546,70,2354,843,1112,302,1320,450,1149,1414,1149,461.3,1320,2.00E+04,5737,33.58,9.27,51.65,2.90E+04,65,69,-60,7991,,1.966,343.8,1.278,47.91
3/25/1996,10.7,49,0,-1.7,202,26,1245,12.8,1438,19.7,1339,74,214,818,1214,270,1427,443,1341,1457,1341,444.2,1427,2.00E+04,5478,34.89,9.97,52.1,2.90E+04,67,67,-53,8192,,3.976,177.5,3.46,29.2
3/26/1996,7.8,55,0,-1.6,2339,20,1538,13.6,1628,13.9,1531,89,401,986,1237,345,1331,518,1237,1831,1237,534.7,1330,1.90E+04,7906,33.96,12.81,52.54,3.00E+04,65,64,-75,7180,,3.254,286.4,1.306,62.68
3/27/1996,-1.2,36,0,-5.7,553,21,1553,10,10,4.9,1536,52,604,876,1156,94,1519,463,1155,1588,1157,195.6,1155,2.30E+04,3215,41.93,5.8,52.99,3.00E+04,79,78,-75,7878,,2.728,354.6,2.36,29.74
3/28/1996,-0.1,37,0,-8.8,429,20,1542,6.8,1314,5.7,1353,79,634,660,1019,422,1202,354,1019,1241,1019,739,1200,1.30E+04,1.10E+04,24.48,17.77,53.42,3.00E+04,46,43,-66,5151,,1.612,169.9,0.201,75.8
3/29/1996,1.7,70,0.5,-3.8,2322,44,0,6.8,1041,7.2,1403,94,758,850,1230,510,1223,468,1223,1695,1230,823,1223,1.20E+04,1.00E+04,22.7,15.69,53.86,3.00E+04,42,39,-49,5205,,1.724,193.5,0.348,72.4
3/30/1996,3.1,54,0,-5.6,312,21,1553,8.4,1229,11.6,1548,97,341,877,1208,77,1108,468,1205,1603,1208,172.5,1123,2.40E+04,3160,43.15,5.92,54.3,3.10E+04,79,78,-54,9247,,1.72,31.16,1.052,50.5
3/31/1996,5.5,54,0,-5.7,547,24,1530,5.6,1323,15.7,1547,91,622,853,1211,108,1126,448,1153,1575,1153,548.2,1120,2.20E+04,4132,41.37,10.35,54.73,3.10E+04,76,72,-47,8912,,1.528,102.6,0.246,74.2
4/1/1996,6.4,77,8.3,-1.5,516,33,1155,7.2,1304,14,1200,97,621,559,907,346,1149,268,907,1091,907,561.2,1148,7874,7832,15.37,12.8,55.16,3.10E+04,28,25,-40,3167,,1.947,128.3,1.084,53.93
4/2/1996,4.5,60,10.8,-1.2,2346,26,1734,14.4,1127,10.4,1346,97,220,964,1104,253,732,530,1059,1794,1104,466,1104,2.30E+04,4137,41.83,8.31,55.59,3.10E+04,75,74,-72,1.00E+04,,3.771,2.97,3.311,28.3
4/3/1996,4.1,52,0,-4.7,347,39,2359,9.2,1521,11.7,1451,80,648,1104,1134,487,1207,579,1226,2268,1136,1440,1136,1.70E+04,1.20E+04,30.87,20.66,56.01,3.20E+04,55,53,-54,7506,,2.501,315.7,1.544,50.11
4/4/1996,4.8,32,0,1,557,19,1532,8.8,312,9.8,1425,46,2119,1029,1323,519,1326,568,1323,1933,1203,1096,1133,1.70E+04,1.10E+04,30.87,19.03,56.43,3.20E+04,55,52,-43,7749,,1.802,11.42,1.572,28.95
4/5/1996,4.5,51,1.3,-0.3,922,29,2,7.6,1716,11.1,1636,96,1016,1056,1324,500,1222,593,1324,1982,1229,1136,1226,1.40E+04,1.10E+04,26.28,17.77,56.85,3.20E+04,46,43,-65,5912,,2.114,3.074,1.717,35.1
4/6/1996,5,54,0,-3.9,547,29,1606,10,1921,13.9,1350,92,2359,991,1332,300,1440,552,1353,1838,1344,1344,1159,2.30E+04,5854,42.97,27.65,57.26,3.20E+04,75,72,-61,9874,,2.559,119.7,1.239,58.17
4/7/1996,2.2,93,7.1,0,2034,82,1002,8.4,1011,4.8,955,99,2147,362,949,302,949,213,950,720,949,505.5,949,5983,5983,11.94,10.1,57.67,3.30E+04,21,18,-16,2929,,1.988,89.3,1.55,38.04
4/8/1996,0.8,94,8.1,-3.4,2355,79,1259,6,1652,3.8,1438,99,444,1279,1046,458,1046,,,2388,1046,1809,1046,9088,8385,16.97,14.28,58.08,3.30E+04,29,28,,,,1.201,30.97,0.36,67.79
4/9/1996,0.9,77,2.5,-6.4,442,42,1424,8.4,1755,6.6,1319,97,4,590,909,402,1212,,,1024,1010,761,1010,1.20E+04,1.00E+04,21.66,18.14,58.48,3.30E+04,37,36,,,,1.695,71.3,1.024,50.96
4/10/1996,2.8,72,3.8,0.1,458,48,1459,12.4,814,6.2,1522,98,501,376,1209,313,1209,,,680.8,1209,520.5,933,8439,8439,14.61,13.39,58.89,3.30E+04,25,25,,,,3.75,339.8,3.274,28.87
4/11/1996,9.8,46,0,2.8,617,19,1425,13.6,808,17,1422,62,510,961,1333,327,1338,,,1624,1333,1336,1040,2.30E+04,5322,39.33,23.21,59.28,3.40E+04,66,69,,,,3.536,313.9,3.098,28.5
4/12/1996,12.2,59,5.6,6.2,2355,38,1202,9.2,1040,20.4,1200,95,2359,934,1050,446,1155,,,1713,1050,788,1037,6130,5633,11.6,9.79,59.67,3.40E+04,19,18,,,,2.155,357.4,0.557,69.75
4/13/1996,5.7,83,9.1,2.6,641,50,1417,8,1636,9.8,1406,96,129,399,1140,337,1140,,,765,1140,553,1140,7586,7586,14.74,12.74,60.06,3.40E+04,25,22,,,,1.844,94.1,1.028,53.87
4/14/1996,3.9,88,13.7,2.3,455,73,1857,11.6,1839,6.4,1446,97,130,665,1203,487,1203,,,1220,1203,818,1203,4222,4202,8.04,7.08,60.45,3.40E+04,13,12,,,,1.702,345,1.409,33.6
