DATE,AVE_TEMP,AVE_RH,TOT_PREC,MIN_TEMP,MIN_TEMT,MIN_RH,MIN_RHT,MAX_WS,MAX_WST,MAX_TEMP,MAX_TEMT,MAX_RH,MAX_RHT,MAX_GSW,MAX_GSWT,MAX_DSW,MAX_DSWT,MAX_NETR,MAX_NETT,MAX_GPAR,MAX_GPAT,MAX_DPAR,MAX_DPAT,TOT_GSW,TOT_DSW,TOT_GPAR,TOT_DPAR,POT_PAR,POT_SW,KT_PAR,KT_SW,MIN_NETR,TOT_NETR,AVE_BP,AVE_SWS,AVE_RWD,AVE_RWS,WD_SD
1/30/2001,1.7,84,13.5,-1,1,58,44,10.9,1231,5.8,1406,98,2305,202,1441,196,1441,61,1441,452.8,1441,401.3,1441,1342,1342,3.34,3.2,28.62,1.60E+04,12,8,-28,384,742.5594,2.347,145.4,1.892,35.69
1/31/2001,4.8,77,0,1.9,454,55,1406,9.7,1239,8.5,1404,97,1,615,1346,273,1350,209,1346,1264,1347,888,1409,4071,3767,9.1,8.31,28.95,1.60E+04,31,25,-36,1219,740.30922,2.774,229.6,1.673,51.03
2/1/2001,2.6,73,0,-3.8,2322,50,1339,9.3,1123,7.3,1059,96,2338,734,1058,287,1220,256,1058,1497,1059,579.4,1220,6033,4217,12.89,8.55,29.29,1.70E+04,44,36,-66,480,750.81006,2.302,237.6,1.376,51.38
2/2/2001,-0.2,82,1.8,-6.7,2350,54,2244,12.9,2121,3.8,1306,96,3,480,1228,319,1251,154,1228,953,1228,613.8,1251,4879,4879,10.71,10.11,29.63,1.70E+04,36,29,-51,590,749.30994,2.275,176.2,0.841,64.3
2/3/2001,-5.7,55,0,-12,2352,32,1414,8.9,805,-0.6,1413,84,2356,576,1137,144,934,67,1241,1121,1137,812,1330,1.10E+04,3232,21.07,11.18,29.97,1.70E+04,70,64,-72,-2.00E+03,754.56036,2.46,307.5,1.723,44.35
2/4/2001,-6.6,74,0,-14.9,446,47,1202,6.5,1316,-0.5,1345,90,346,313,1237,291,1239,84,1239,691.1,1237,572.3,1143,4485,4485,10.05,9.88,30.33,1.70E+04,33,26,-54,-392,758.31066,1.659,143.8,1.106,46.75
2/5/2001,-2.1,92,30.5,-6.1,124,76,948,7.7,1829,0.4,944,97,1740,86,930,84,930,24,930,211.2,1006,188.1,1006,1075,1075,2.44,2.29,30.69,1.70E+04,8,6,-41,-107,747.80982,1.818,345.4,1.297,43.35
2/6/2001,1.5,78,0,-3.9,103,53,1406,9.7,1155,4.7,1400,97,200,606,1019,314,1010,85,1019,898,1304,600.6,1302,4414,4414,8.23,8.23,31.05,1.80E+04,27,25,-73,-129,747.05976,2.316,250.6,1.951,32.14
2/7/2001,0.6,65,0,-5.3,2328,40,1244,8.9,1727,5.6,1244,90,202,861,1148,361,1154,250,1148,1727,1148,759,1410,7954,5590,16.67,11.97,31.42,1.80E+04,53,45,-58,-918,756.06048,2.249,299.1,1.797,36.28
2/8/2001,-2.4,81,0,-8.9,444,66,2022,4.5,704,1.1,2157,94,200,217,1033,209,1033,49,1033,498.4,1033,433.7,1033,2654,2654,6.36,6.21,31.8,1.80E+04,20,15,-41,95,760.56084,1.575,110.9,1.056,46.5
2/9/2001,2.4,90,5.1,-0.1,308,79,1503,6.5,438,6,1425,97,904,390,1420,280,1328,118,1414,795,1357,673.2,1420,4163,4163,9.57,9.16,32.18,1.80E+04,30,23,-23,1203,750.81006,1.739,139.5,1.208,44.77
2/10/2001,3.1,52,0,-6.2,2359,31,1157,16.4,812,11.6,254,95,6,605,959,192,913,198,913,1239,1027,874,1322,1.30E+04,2899,26.61,11.4,32.57,1.80E+04,82,73,-70,1593,746.3097,4.526,290.5,3.387,40.64
2/11/2001,-7.3,41,0,-12.6,2333,24,1357,10.9,22,-2.7,1318,58,33,623,1106,70,1105,173,1104,1209,1116,923,1255,1.40E+04,2168,26.8,11.46,32.96,1.90E+04,81,74,-75,-847,762.06096,3.026,330.2,2.516,33.24
2/12/2001,-7.5,50,0,-15.9,616,24,1244,6.5,1429,-1.3,1425,89,2359,666,926,202,925,208,926,1314,926,390.8,925,1.40E+04,2613,27.4,6,33.36,1.90E+04,82,73,-68,786,765.0612,2.167,163,0.691,66.86
2/13/2001,-0.5,73,0,-6.3,2356,36,1437,6.1,1130,7.1,1232,95,546,605,1052,88,1025,188,1126,1213,1112,319.4,1437,1.40E+04,2772,26.4,7.07,33.76,1.90E+04,78,72,-61,1436,758.31066,1.837,79.5,0.468,69.92
2/14/2001,0.7,87,5.1,-6.9,125,64,1040,7.3,948,4.5,2321,96,2357,414,1135,383,1136,175,1136,890,1135,741,1135,2234,2234,5.35,5.18,34.16,1.90E+04,16,12,-33,1006,750.81006,2.093,153.9,1.79,30.82
2/15/2001,1.9,69,0,-4.4,2357,39,1401,10.1,909,4.5,1400,97,222,642,1034,307,1235,264,1035,1304,1034,590,1235,8163,6481,17.19,12.62,34.57,2.00E+04,50,42,-57,1675,749.30994,2.02,1.699,1.566,38.42
2/16/2001,-2,91,6.4,-6.9,601,58,940,3.3,527,0.9,1134,98,2359,192,1154,183,1154,71,1021,446.2,1154,390.1,1154,3033,3033,7.56,7.14,34.99,2.00E+04,22,15,-30,837,750.81006,0.955,1.115,0.23,70.6
2/17/2001,-3.5,69,0,-10.7,2138,39,1356,17.6,1223,0.1,53,98,543,841,1107,310,1207,347,1107,1639,1106,580.2,1207,1.10E+04,5220,22.41,9.81,35.4,2.00E+04,63,55,-73,1806,748.55988,3.114,307.6,2.84,24.03
2/18/2001,-6.7,56,0,-14.4,600,33,1319,9.7,1522,-1,1409,88,436,763,1138,218,1146,257,1138,1524,1137,391.4,1146,1.50E+04,2963,28.89,7.41,35.83,2.00E+04,81,74,-69,782,758.31066,2.281,242.4,1.6,44.26
2/19/2001,-1.8,51,0,-11.2,56,29,1410,11.3,1409,4.4,1409,88,101,679,1106,174,1215,242,1106,1367,1107,562.3,1336,1.40E+04,4096,28.08,9.49,36.25,2.00E+04,77,69,-59,2038,756.81054,2.815,190.1,2.13,39.95
2/20/2001,5.8,53,0,0.2,242,35,1220,8.5,1318,11.8,1328,66,448,727,1139,314,1017,315,1140,1522,1140,576.1,1016,8632,5553,18.54,10.43,36.68,2.10E+04,51,42,-42,2891,751.56012,2.4,176.7,2.06,30.47
2/21/2001,-2.1,52,0,-11.1,2359,33,1515,12.1,1311,5.8,12,76,518,872,1020,371,1036,391,1019,1816,1020,661.2,1037,1.20E+04,5394,24.17,10.04,37.11,2.10E+04,65,58,-78,1053,753.06024,3.21,316.4,2.488,38.41
2/22/2001,-9.1,66,5.8,-14.1,523,39,1042,5.7,1516,-5.8,1100,91,2313,569,908,320,1010,208,856,1149,908,592.1,1013,8238,5979,17.29,11.28,37.55,2.10E+04,46,39,-72,1038,757.5606,1.485,148.2,0.556,64.07
2/23/2001,-3.8,67,0,-9.8,41,46,1924,12.1,1938,3,1132,92,47,847,1128,380,903,138,1128,1684,1127,666.7,852,1.10E+04,6340,21.23,11.55,37.99,2.10E+04,56,49,-123,-1.00E+03,753.8103,2.401,284.7,1.592,47
2/24/2001,-3.4,43,0,-8.5,505,24,1149,9.3,135,0,1201,69,13,684,1044,326,1143,154,1044,1403,1041,588.1,1136,1.30E+04,7545,26.78,13.87,38.43,2.20E+04,70,60,-61,608,763.56108,2.224,1.527,0.972,60.78
2/25/2001,1,87,10.9,-2.6,346,47,307,8.5,1215,6.8,1352,98,2125,107,955,102,956,47,1252,253.4,955,202,1253,1102,1102,2.72,2.4,38.87,2.20E+04,7,5,-13,502,752.31018,2.534,136.3,1.894,40.71
2/26/2001,1.7,74,0,-5.2,2358,44,1337,13.2,720,6.6,1211,98,523,947,1047,410,1047,451,1158,1965,1047,741,1046,1.10E+04,7446,23.04,13.87,39.31,2.20E+04,59,50,-66,3180,751.56012,2.435,310.8,2.028,33.1
2/27/2001,-0.9,69,0,-7.5,438,45,1319,6.9,1951,5.7,1302,95,450,942,957,417,957,453,958,1892,957,756,957,1.10E+04,5979,22.78,11.76,39.77,2.20E+04,57,48,-65,3268,753.06024,1.781,305.7,0.699,63.14
2/28/2001,-4.6,52,0,-8.1,2203,30,1211,10.1,1047,0.5,1226,74,2157,958,1008,335,952,462,1008,1896,952,599.3,952,1.70E+04,6040,33.89,11.11,40.22,2.30E+04,84,76,-73,3858,750.06,2.238,324.4,1.572,44.19
3/1/2001,-3.6,58,0.3,-8.3,351,37,1206,8.9,1318,-0.3,1203,84,2359,868,939,311,1037,392,939,1710,939,559.7,1037,1.20E+04,6046,24.45,11.23,40.67,2.30E+04,60,53,-49,3096,744.05952,2.09,267.9,1.678,35.95
3/2/2001,-1.5,84,0,-5.2,501,62,1140,5.7,835,1.9,1204,94,2312,587,850,434,1038,238,1135,1110,1019,792,1038,7544,7544,14.99,13.16,41.12,2.30E+04,36,32,-27,2330,741.05928,1.325,244.6,0.765,52.69
3/3/2001,-0.7,75,0,-4.5,2349,53,1227,4.9,632,3.9,1217,93,4,768,948,388,1104,302,948,1558,948,703,1104,1.10E+04,7044,21.55,13.4,41.58,2.40E+04,52,45,-56,2992,746.3097,1.496,331.7,1.183,37.07
3/4/2001,-3.5,81,5.1,-6.5,240,65,1037,7.7,953,0.2,1036,94,1704,250,1010,238,1010,116,1010,564.4,1010,464,1010,3874,3874,8.97,8.56,42.03,2.40E+04,21,16,-51,1153,750.81006,1.959,63.53,0.789,62.6
3/5/2001,-3.7,92,22.9,-5,346,84,51,9.3,1436,-2.8,2359,96,2333,147,1020,102,1020,27,848,84.5,847,84.5,1020,1997,1628,1.15,1.15,42.49,2.40E+04,3,8,-4,94,739.55916,2.693,345.3,2.438,24.92
3/6/2001,-1.6,86,7.6,-3.1,144,79,1637,11.3,1626,0.1,1148,95,0,212,1017,116,1133,18,1017,96.4,1133,96.4,1017,3301,2189,1.49,1.49,42.95,2.40E+04,3,14,-13,-62,735.0588,3.609,350,3.256,25.34
3/7/2001,-1.6,69,0,-8.8,2302,37,1251,9.7,20,4.1,1338,94,2207,777,924,109,545,327,815,1571,924,229,547,1.70E+04,2964,29.38,5.95,43.41,2.50E+04,68,70,-62,603,745.55964,2.601,13.93,1.837,43.89
3/8/2001,-1.2,73,0,-12.5,448,39,1127,7.3,1058,5.8,1124,93,42,929,1055,388,1056,216,1058,1882,1055,707,1056,1.60E+04,6878,31.91,13.07,43.87,2.50E+04,73,63,-39,2000,750.06,2.251,167.1,1.597,43.65
3/9/2001,0.3,91,1.3,-1.3,2359,83,37,8.1,408,2.4,1136,97,1859,311,1027,286,1027,71,1027,681.1,1027,545.8,1026,2657,2657,6.28,5.98,44.33,2.50E+04,14,11,-49,26,744.80958,2.029,125.5,0.971,58.5
3/10/2001,0.4,70,1.8,-7.4,2348,38,1204,10.9,806,6.7,1136,97,10,972,1031,364,1029,299,1034,1946,1030,665.2,1029,1.60E+04,6251,30.46,11.74,44.79,2.50E+04,68,62,-67,1294,747.05976,2.189,308.9,1.718,37.58
3/11/2001,0.7,62,0,-9.1,301,32,1013,12.5,1223,9.1,1038,95,128,841,950,407,917,263,950,1752,950,758,917,1.20E+04,8332,26,15.87,45.25,2.60E+04,57,48,-67,1508,749.30994,3.128,253.2,1.616,56.31
3/12/2001,-0.1,44,0,-5.9,305,15,1343,7.7,2017,5.7,1349,90,2359,780,953,84,859,360,850,1550,946,163.7,859,1.90E+04,2876,38.75,5.68,45.71,2.60E+04,85,75,-61,3724,754.56036,1.993,54.36,0.506,69.96
3/13/2001,1.1,95,19.1,-2.2,2339,85,1022,6.5,1714,3.7,1020,98,2320,293,1013,273,1013,124,1013,664.6,1013,534.6,1013,3322,3322,7.88,7.39,46.18,2.60E+04,17,13,-25,1066,738.8091,1.516,118.1,0.221,74.9
3/14/2001,2.4,70,0,-2.5,2209,42,1200,12.1,854,6,906,98,8,872,904,434,930,378,904,1814,833,808,937,9167,7255,19.55,13.7,46.64,2.60E+04,42,35,-58,2203,742.5594,2.874,270.9,1.908,46.95
3/15/2001,3.9,65,0,-3.1,50,42,935,7.3,1211,9.9,933,94,2354,590,757,385,919,244,757,1235,757,718,922,1.20E+04,8635,25.57,16.72,47.1,2.70E+04,54,45,-47,3356,747.80982,1.993,196,1.101,54.18
3/16/2001,2.9,72,3.3,-3.7,355,30,1123,5.7,714,10,1105,97,2359,863,924,406,1100,386,924,1793,924,757,1100,1.40E+04,5590,29.94,11.08,47.56,2.70E+04,63,53,-36,5732,748.55988,1.591,43.81,0.672,61.58
3/17/2001,1,78,4.6,-1.9,2358,41,1204,5.3,1616,5.6,1102,97,110,838,1058,483,1058,386,1058,1736,1058,839,1057,1.10E+04,1.00E+04,23.45,18.76,48.02,2.70E+04,49,42,-54,4230,749.30994,1.385,332.3,1.136,34.37
3/18/2001,1.1,60,0,-4,2313,35,1328,13.6,1152,6.4,1231,93,9,906,948,369,906,397,948,1835,925,639.5,906,1.70E+04,5933,32.37,10.32,48.48,2.70E+04,67,61,-67,3703,753.06024,2.794,341.7,2.426,29.39
3/19/2001,2.6,50,0,-5,312,23,1333,12.1,809,11.1,1215,86,2352,802,933,69,904,375,931,1609,932,130,904,2.10E+04,2608,41.49,5.11,48.93,2.80E+04,85,75,-63,5929,759.06072,2.279,345,1.631,43.19
3/20/2001,3.6,61,0,-6.5,253,27,1242,6.5,1459,12.7,1240,94,339,797,856,103,1115,401,923,1656,923,182.1,1116,2.00E+04,3686,41.14,6.82,49.39,2.80E+04,83,72,-56,7104,761.3109,1.67,137.3,0.748,60.18
3/21/2001,3.2,79,16,-2.1,44,48,801,9.7,625,6.8,918,94,2157,283,647,248,645,154,646,616.4,647,466.6,645,4473,4473,10.32,9.51,49.85,2.80E+04,21,16,-32,2068,752.31018,2.359,37.61,1.448,50.35
3/22/2001,2.3,91,3.3,1.3,2239,74,2352,10.9,1511,4.3,2,97,511,138,807,127,813,87,807,344.5,807,275.9,807,2633,2633,6.53,6.07,50.3,2.80E+04,13,9,-9,1485,738.05904,3.237,344.5,2.917,25.47
3/23/2001,4.5,59,0,1.5,2229,49,1605,13.2,1229,7,703,76,17,913,658,316,705,568,658,1925,659,597.3,705,5519,5497,12.09,10.44,50.75,2.90E+04,24,19,-56,2082,739.55916,3.696,303.9,3.381,23.66
3/24/2001,3,61,2,-4.1,2357,38,838,14.8,1214,10.6,837,93,1231,803,1025,396,831,488,1025,1584,1025,735,831,1.20E+04,8058,24.81,15.4,51.2,2.90E+04,48,41,-68,4330,744.05952,3.46,265.1,2.691,38.18
3/25/2001,-0.7,47,0,-5.7,2359,26,1202,8.9,1102,5.8,1200,73,1958,992,926,213,925,597,926,1975,926,392.7,925,2.10E+04,3720,41.89,7.49,51.65,2.90E+04,81,72,-66,8209,750.06,2.464,277.5,1.605,47.83
3/26/2001,-4.6,78,3,-11.1,2337,58,551,8.5,1657,0.2,1248,92,946,494,1252,236,728,223,1247,989,1247,454.1,728,6184,5953,13.67,9.87,52.1,2.90E+04,26,21,-65,624,750.81006,1.656,343.5,0.413,70.2
3/27/2001,-2.9,62,0,-13.6,312,30,1115,8.1,1211,5.3,1124,91,26,978,1010,292,1121,577,734,1971,1010,483.1,1120,1.90E+04,6286,36.61,10.94,52.54,3.00E+04,70,63,-59,7820,753.8103,2.324,293.1,1.395,51.21
3/28/2001,0.3,61,0,-7.5,205,31,1214,7.7,1003,8.3,1213,93,2355,1001,737,311,728,591,816,2052,815,576.8,728,2.10E+04,5365,42.02,10.42,52.99,3.00E+04,79,69,-61,8991,756.81054,1.861,335.5,0.771,61.99
3/29/2001,2.1,75,1.3,-5.7,150,36,925,7.7,1000,9.2,924,97,2308,754,725,405,836,443,725,1571,725,754,836,1.00E+04,9472,22.53,17.85,53.42,3.00E+04,42,34,-29,5724,757.5606,2.002,145.3,1.324,47.13
3/30/2001,2.3,93,36.8,0.7,2029,83,934,9.3,1032,4,917,96,1709,121,1044,110,1044,80,1044,296.3,1044,236.9,1044,1753,1753,4.54,4.21,53.86,3.00E+04,8,6,-6,995,744.80958,2.28,9.76,1.642,42.85
3/31/2001,3.3,80,0.3,0.6,305,59,935,6.1,56,7.8,940,91,2329,1146,912,516,937,667,933,2444,912,931,937,9715,9007,20.99,17.09,54.3,3.10E+04,39,32,-21,5460,745.55964,1.607,346.6,1.336,33.24
4/1/2001,2,88,0,0.5,318,78,1427,4.1,855,3.4,1148,96,403,125,914,116,914,76,914,291,914,234.9,914,2604,2604,6.12,5.84,54.73,3.10E+04,11,8,-10,1159,744.80958,1.119,62.25,0.514,59.58
4/2/2001,2.3,82,0.3,-3.4,2354,67,1246,6.1,1256,6,803,96,2359,556,800,416,802,323,800,1259,800,791,801,4427,4427,9.82,9.26,55.16,3.10E+04,18,14,-47,1876,748.55988,1.247,326.6,0.665,55.35
4/3/2001,2.8,67,0,-3.6,2359,31,1040,6.9,917,11.2,1039,97,214,1111,914,454,950,719,914,2233,914,709,840,1.50E+04,9720,30.73,18.07,55.59,3.10E+04,55,48,-51,7063,753.8103,1.505,314.9,0.639,61.43
4/4/2001,3.7,62,0,-4.3,2308,28,1219,8.9,628,12.8,1113,96,23,927,919,248,621,558,649,1965,650,468.6,621,2.30E+04,4248,46.4,8.58,56.01,3.20E+04,83,72,-58,1.10E+04,757.5606,2.091,20.54,1.007,58.32
4/5/2001,6.3,53,0,-5.3,134,18,1204,6.5,848,16.9,1207,96,310,844,833,80,841,494,839,1722,833,165.6,839,2.30E+04,3235,46.72,6.8,56.43,3.20E+04,83,72,-50,1.10E+04,756.81054,1.765,16.43,0.519,68.07
4/6/2001,6.2,86,4.6,-1.7,32,47,501,6.9,522,10.8,500,97,1937,384,456,290,456,241,456,827,456,580.1,456,3339,3339,7.88,7.38,56.85,3.20E+04,14,10,-40,1832,749.30994,1.614,139.1,1.064,47.3
4/7/2001,6.3,70,1,2,2207,51,903,10.9,1707,10.2,842,94,0,883,624,465,633,540,635,1974,624,902,633,8276,7697,18.03,14.95,57.26,3.20E+04,31,26,-13,4899,756.06048,2.488,127.4,1.677,46.25
4/8/2001,5.3,92,6.9,2.2,241,84,110,7.3,202,7.1,2349,97,2339,213,839,194,839,141,839,495.6,839,387.4,839,3238,3238,7.65,7.12,57.67,3.30E+04,13,10,-13,1993,751.56012,2.158,159.7,1.854,30.41
4/9/2001,12.2,78,12.7,6.5,2338,31,1051,8.5,2004,24.5,1143,97,535,885,646,419,635,542,646,1871,646,791,635,1.70E+04,6301,36.01,12.19,58.08,3.30E+04,62,52,-16,1.00E+04,746.3097,1.715,340.7,0.8,59.15
4/10/2001,10.1,63,0,4.2,1913,35,1127,8.5,647,17,1126,92,1930,937,701,311,801,568,718,1936,752,576,801,2.10E+04,8450,42.26,15.86,58.48,3.30E+04,72,62,-45,1.10E+04,753.06024,2.171,13.2,0.869,62.73
4/11/2001,8.4,73,1.3,3.4,203,47,853,8.1,1320,14,850,96,2347,568,533,416,554,347,533,1237,533,796,554,8079,8079,17.91,15.84,58.89,3.30E+04,30,24,-47,4523,757.5606,2.672,142.5,2.094,37.67
4/12/2001,11.1,92,3,5.5,0,82,1045,6.5,451,13.7,1041,97,150,368,1007,327,1007,253,1007,806,1007,603.8,1007,4096,4096,9.51,8.78,59.28,3.40E+04,16,12,-2,2818,749.30994,2.502,144.7,2.183,28.89
4/13/2001,13,58,0,3.9,2358,21,1112,11.7,1109,22.5,1030,97,411,1068,752,398,638,690,752,2251,752,752,638,1.70E+04,7064,34.37,13.22,59.67,3.40E+04,58,49,-66,7791,746.3097,2.622,309.7,1.823,44.7
